"V1" "V2"
"1" 1001 0.701969605605871
"2" 1010 0.701969605605871
"3" 1011 0.155497132667662
"4" 1070 0.155497132667662
"5" 1071 4.12015133729544
"6" 1080 4.12015133729544
"7" 1081 0.0699995788913174
"8" 1300 0.0699995788913174
"9" 1301 2.02212413579768
"10" 1340 2.02212413579768
"11" 1341 0.075841380875045
"12" 1450 0.075841380875045
"13" 1451 0.502158745308689
"14" 1478 0.502158745308689
"15" 1479 0.142988670925989
"16" 1530 0.142988670925989
"17" 1531 0.700242441484651
"18" 1538 0.700242441484651
"19" 1539 2.04132328502572
"20" 1550 2.04132328502572
"21" 1551 0.0717130000576389
"22" 1601 0.0717130000576389
"23" 1602 2.03907170056648
"24" 1610 2.03907170056648
"25" 1611 0.0754960685169982
"26" 1731 0.0754960685169982
"27" 1732 0.281271650164591
"28" 1770 0.281271650164591
"29" 1771 0.701817115299531
"30" 1830 0.701817115299531
"31" 1831 0.280364883591545
"32" 1930 0.280364883591545
"33" 1931 1.16660853924752
"34" 1969 1.16660853924752
"35" 1970 0.0712467606717047
"36" 2030 0.0712467606717047
"37" 2031 0.712449267384721
"38" 2037 0.712449267384721
"39" 2038 0.0375953934872908
"40" 2240 0.0375953934872908
"41" 2241 0.993584162879473
"42" 2265 0.993584162879473
"43" 2266 0.0746079066600937
"44" 2329 0.0746079066600937
"45" 2330 0.276700310072267
"46" 2390 0.276700310072267
"47" 2391 0.740734609856903
"48" 2420 0.740734609856903
"49" 2421 1.17120158216069
"50" 2422 1.17120158216069
"51" 2423 0.0681085871885856
"52" 2680 0.0681085871885856
"53" 2681 2.01154226302052
"54" 2698 2.01154226302052
"55" 2699 0.280506466783667
"56" 2770 0.280506466783667
"57" 2771 1.02300094497192
"58" 2808 1.02300094497192
"59" 2809 2.65069706705071
"60" 3000 2.65069706705071
