"V1" "V2"
"1" 1 0.0750849761918845
"2" 0 0.0750849761918845
"3" 1 0.0772722987436836
"4" 133 0.0772722987436836
"5" 134 1.16081116107656
"6" 136 1.16081116107656
"7" 137 0.0286212750383981
"8" 242 0.0286212750383981
"9" 243 1.1819496289344
"10" 247 1.1819496289344
"11" 248 0.152712070856742
"12" 396 0.152712070856742
"13" 397 2.43100783601576
"14" 397 2.43100783601576
"15" 398 0.027598487950317
"16" 622 0.027598487950317
"17" 623 0.681916859178255
"18" 628 0.681916859178255
"19" 629 0.115219864626442
"20" 742 0.115219864626442
"21" 743 2.04534905723594
"22" 745 2.04534905723594
"23" 746 0.0759443529229488
"24" 810 0.0759443529229488
"25" 811 2.81397166849428
"26" 813 2.81397166849428
"27" 814 0.148317585915709
"28" 978 0.148317585915709
"29" 979 0.0742917251056638
"30" 978 0.0742917251056638
"31" 979 0.0734545754722032
"32" 1000 0.0734545754722032
