"V1" "V2"
"1" 1001 0.0744817337455821
"2" 1010 0.0744817337455821
"3" 1011 0.0744499400810061
"4" 1020 0.0744499400810061
"5" 1021 0.0715188336835377
"6" 1030 0.0715188336835377
"7" 1031 0.0594289781343783
"8" 1040 0.0594289781343783
"9" 1041 0.0473213276341364
"10" 1050 0.0473213276341364
"11" 1051 0.0461992670700403
"12" 1060 0.0461992670700403
"13" 1061 0.042507842791878
"14" 1070 0.042507842791878
"15" 1071 0.0616568198289163
"16" 1080 0.0616568198289163
"17" 1081 0.0879020858494962
"18" 1090 0.0879020858494962
"19" 1091 0.0850836786391796
"20" 1100 0.0850836786391796
"21" 1101 0.0969086985435479
"22" 1110 0.0969086985435479
"23" 1111 0.129405966733197
"24" 1120 0.129405966733197
"25" 1121 0.120904183904364
"26" 1160 0.120904183904364
"27" 1161 1.66863439558702
"28" 1180 1.66863439558702
"29" 1181 1.3547302546542
"30" 1181 1.3547302546542
"31" 1182 0.150678548238679
"32" 1220 0.150678548238679
"33" 1221 0.36825395738471
"34" 1270 0.36825395738471
"35" 1271 0.117673487147916
"36" 1290 0.117673487147916
"37" 1291 0.10788477465146
"38" 1300 0.10788477465146
"39" 1301 0.10247134753989
"40" 1310 0.10247134753989
"41" 1311 0.102078720324662
"42" 1320 0.102078720324662
"43" 1321 0.095192386940158
"44" 1330 0.095192386940158
"45" 1331 0.0920377543666471
"46" 1340 0.0920377543666471
"47" 1341 0.217941929802373
"48" 1350 0.217941929802373
"49" 1351 0.204856260239229
"50" 1360 0.204856260239229
"51" 1361 0.19842693948393
"52" 1370 0.19842693948393
"53" 1371 0.212033580023721
"54" 1410 0.212033580023721
"55" 1411 1.26570892964813
"56" 1422 1.26570892964813
"57" 1423 0.0276460236021646
"58" 1430 0.0276460236021646
"59" 1431 0.0278282065706386
"60" 1440 0.0278282065706386
"61" 1441 0.0243012657776389
"62" 1450 0.0243012657776389
"63" 1451 0.0226780951558362
"64" 1460 0.0226780951558362
"65" 1461 0.0205082287814635
"66" 1470 0.0205082287814635
"67" 1471 0.0226636459035847
"68" 1480 0.0226636459035847
"69" 1481 0.0229983013831751
"70" 1490 0.0229983013831751
"71" 1491 0.0236921065388836
"72" 1500 0.0236921065388836
"73" 1501 0.0224798276895354
"74" 1510 0.0224798276895354
"75" 1511 0.0311161877773503
"76" 1520 0.0311161877773503
"77" 1521 0.0303995842017418
"78" 1530 0.0303995842017418
"79" 1531 0.0280700141227347
"80" 1570 0.0280700141227347
"81" 1571 0.563476757788454
"82" 1590 0.563476757788454
"83" 1591 0.550397078273054
"84" 1600 0.550397078273054
"85" 1601 0.539926848241872
"86" 1610 0.539926848241872
"87" 1611 0.507020553685741
"88" 1620 0.507020553685741
"89" 1621 0.505936140858632
"90" 1630 0.505936140858632
"91" 1631 0.495840332846032
"92" 1640 0.495840332846032
"93" 1641 0.491265519602719
"94" 1657 0.491265519602719
"95" 1658 1.07780096775771
"96" 1680 1.07780096775771
"97" 1681 0.170760970010668
"98" 1715 0.170760970010668
"99" 1716 2.12396410634392
"100" 1720 2.12396410634392
"101" 1721 0.241817874406207
"102" 1750 0.241817874406207
"103" 1751 0.239246107779055
"104" 1760 0.239246107779055
"105" 1761 0.24579560738642
"106" 1770 0.24579560738642
"107" 1771 0.223948949216982
"108" 1780 0.223948949216982
"109" 1781 0.211337977776661
"110" 1790 0.211337977776661
"111" 1791 0.220396601083563
"112" 1800 0.220396601083563
"113" 1801 0.200064489608676
"114" 1810 0.200064489608676
"115" 1811 0.217325833271285
"116" 1820 0.217325833271285
"117" 1821 0.223382388315163
"118" 1860 0.223382388315163
"119" 1861 0.750739968772855
"120" 1869 0.750739968772855
"121" 1870 0.904984249813449
"122" 1900 0.904984249813449
"123" 1901 0.18295088201882
"124" 1930 0.18295088201882
"125" 1931 0.186617487030491
"126" 1940 0.186617487030491
"127" 1941 0.192928085795812
"128" 1950 0.192928085795812
"129" 1951 0.182650863710246
"130" 1960 0.182650863710246
"131" 1961 0.177812393707091
"132" 1970 0.177812393707091
"133" 1971 0.185502429837994
"134" 1980 0.185502429837994
"135" 1981 0.178294418387097
"136" 1990 0.178294418387097
"137" 1991 0.178067488219619
"138" 2000 0.178067488219619
"139" 2001 0.208207749611998
"140" 2010 0.208207749611998
"141" 2011 0.207915707382321
"142" 2020 0.207915707382321
"143" 2021 0.201238025686659
"144" 2030 0.201238025686659
"145" 2031 0.204819416153507
"146" 2040 0.204819416153507
"147" 2041 0.228882434700021
"148" 2050 0.228882434700021
"149" 2051 0.251153687992213
"150" 2060 0.251153687992213
"151" 2061 0.24165858297684
"152" 2070 0.24165858297684
"153" 2071 0.237160537540544
"154" 2090 0.237160537540544
"155" 2091 0.860701406061032
"156" 2096 0.860701406061032
"157" 2097 0.389272529838593
"158" 2130 0.389272529838593
"159" 2131 0.414523861373437
"160" 2140 0.414523861373437
"161" 2141 0.403879777429481
"162" 2150 0.403879777429481
"163" 2151 0.406481458686765
"164" 2160 0.406481458686765
"165" 2161 0.395288390810114
"166" 2170 0.395288390810114
"167" 2171 0.390881106322887
"168" 2180 0.390881106322887
"169" 2181 0.410207739043165
"170" 2190 0.410207739043165
"171" 2191 0.408602656594098
"172" 2200 0.408602656594098
"173" 2201 0.406131459857951
"174" 2210 0.406131459857951
"175" 2211 0.403238615668554
"176" 2220 0.403238615668554
"177" 2221 0.398336999098416
"178" 2230 0.398336999098416
"179" 2231 0.406000275894589
"180" 2240 0.406000275894589
"181" 2241 0.407461910989011
"182" 2250 0.407461910989011
"183" 2251 0.39159267415805
"184" 2260 0.39159267415805
"185" 2261 0.394438664622374
"186" 2270 0.394438664622374
"187" 2271 0.403704409218276
"188" 2280 0.403704409218276
"189" 2281 0.398616454971348
"190" 2290 0.398616454971348
"191" 2291 0.39186190386693
"192" 2300 0.39186190386693
"193" 2301 0.407243026505504
"194" 2310 0.407243026505504
"195" 2311 0.400700779826308
"196" 2320 0.400700779826308
"197" 2321 0.3968860833674
"198" 2330 0.3968860833674
"199" 2331 0.388272428129306
"200" 2343 0.388272428129306
"201" 2344 1.00491460155066
"202" 2370 1.00491460155066
"203" 2371 0.263578203844243
"204" 2390 0.263578203844243
"205" 2391 0.254213954342802
"206" 2400 0.254213954342802
"207" 2401 0.257638978549068
"208" 2410 0.257638978549068
"209" 2411 0.250234397313296
"210" 2420 0.250234397313296
"211" 2421 0.245913276401879
"212" 2430 0.245913276401879
"213" 2431 0.273349320840718
"214" 2440 0.273349320840718
"215" 2441 0.268011386295766
"216" 2450 0.268011386295766
"217" 2451 0.285434805907081
"218" 2487 0.285434805907081
"219" 2488 1.38024075180082
"220" 2490 1.38024075180082
"221" 2491 0.508669485800751
"222" 2510 0.508669485800751
"223" 2511 0.472354565294341
"224" 2520 0.472354565294341
"225" 2521 0.452677074489138
