"V1" "V2"
"1" 1001 0.018497762526225
"2" 1010 0.018497762526225
"3" 1011 0.0195247312433052
"4" 1020 0.0195247312433052
"5" 1021 0.0199035448108509
"6" 1030 0.0199035448108509
"7" 1031 0.0202491659770536
"8" 1040 0.0202491659770536
"9" 1041 0.0198183119719539
"10" 1050 0.0198183119719539
"11" 1051 0.0196568794682399
"12" 1060 0.0196568794682399
"13" 1061 0.0182814147714557
"14" 1070 0.0182814147714557
"15" 1071 0.0187604798985691
"16" 1080 0.0187604798985691
"17" 1081 0.0332731413183625
"18" 1090 0.0332731413183625
"19" 1091 0.0330269282711467
"20" 1100 0.0330269282711467
"21" 1101 0.0294580427090746
"22" 1104 0.0294580427090746
"23" 1105 0.623151851367237
"24" 1110 0.623151851367237
"25" 1111 0.594376457984735
"26" 1120 0.594376457984735
"27" 1121 0.588490579849202
"28" 1130 0.588490579849202
"29" 1131 0.57852951194164
"30" 1140 0.57852951194164
"31" 1141 0.560705036618435
"32" 1150 0.560705036618435
"33" 1151 0.518219833335275
"34" 1160 0.518219833335275
"35" 1161 0.498695461789484
"36" 1170 0.498695461789484
"37" 1171 0.481736034712075
"38" 1180 0.481736034712075
"39" 1181 0.512443531244004
"40" 1190 0.512443531244004
"41" 1191 0.513406794242068
"42" 1200 0.513406794242068
"43" 1201 0.503043742523375
"44" 1210 0.503043742523375
"45" 1211 0.524683488881881
"46" 1220 0.524683488881881
"47" 1221 0.48469369299318
"48" 1230 0.48469369299318
"49" 1231 0.490348776400849
"50" 1240 0.490348776400849
"51" 1241 0.495984122663881
"52" 1250 0.495984122663881
"53" 1251 0.515665322666401
"54" 1260 0.515665322666401
"55" 1261 0.485823834294046
"56" 1270 0.485823834294046
"57" 1271 0.496046867712398
"58" 1280 0.496046867712398
"59" 1281 0.492859372995653
"60" 1290 0.492859372995653
"61" 1291 0.486651355221024
"62" 1300 0.486651355221024
"63" 1301 0.480862500018977
"64" 1310 0.480862500018977
"65" 1311 0.498864726894606
"66" 1320 0.498864726894606
"67" 1321 0.535265802266374
"68" 1330 0.535265802266374
"69" 1331 0.527435208080166
"70" 1340 0.527435208080166
"71" 1341 0.566163154565712
"72" 1350 0.566163154565712
"73" 1351 0.527568949995769
"74" 1360 0.527568949995769
"75" 1361 0.512313571612367
"76" 1370 0.512313571612367
"77" 1371 0.526557166304015
"78" 1380 0.526557166304015
"79" 1381 0.529003036070006
"80" 1397 0.529003036070006
"81" 1398 0.722015962818964
"82" 1420 0.722015962818964
"83" 1421 0.688812891390627
"84" 1440 0.688812891390627
"85" 1441 0.66476628250999
"86" 1477 0.66476628250999
"87" 1478 0.503085709147438
"88" 1490 0.503085709147438
"89" 1491 0.502067262886255
"90" 1500 0.502067262886255
"91" 1501 0.488742583930238
"92" 1510 0.488742583930238
"93" 1511 0.489869650384927
"94" 1520 0.489869650384927
"95" 1521 0.500096389007757
"96" 1530 0.500096389007757
"97" 1531 0.464731792516351
"98" 1532 0.464731792516351
"99" 1533 0.156395691598451
"100" 1540 0.156395691598451
"101" 1541 0.160746661230016
"102" 1550 0.160746661230016
"103" 1551 0.158739281569381
"104" 1560 0.158739281569381
"105" 1561 0.158807595510465
"106" 1570 0.158807595510465
"107" 1571 0.160844878345308
"108" 1580 0.160844878345308
"109" 1581 0.148734355400316
"110" 1590 0.148734355400316
"111" 1591 0.150262444547618
"112" 1600 0.150262444547618
"113" 1601 0.141611403880158
"114" 1610 0.141611403880158
"115" 1611 0.148708488792815
"116" 1620 0.148708488792815
"117" 1621 0.135951309308477
"118" 1630 0.135951309308477
"119" 1631 0.134030954702866
"120" 1640 0.134030954702866
"121" 1641 0.146104184848977
"122" 1650 0.146104184848977
"123" 1651 0.143166230677986
"124" 1690 0.143166230677986
"125" 1691 1.30572376612019
"126" 1697 1.30572376612019
"127" 1698 0.16363596340806
"128" 1710 0.16363596340806
"129" 1711 0.152918442113347
"130" 1720 0.152918442113347
"131" 1721 0.145408966736213
"132" 1730 0.145408966736213
"133" 1731 0.128339954278804
"134" 1740 0.128339954278804
"135" 1741 0.118086786735796
"136" 1750 0.118086786735796
"137" 1751 0.116074611247423
"138" 1760 0.116074611247423
"139" 1761 0.109596325651052
"140" 1765 0.109596325651052
"141" 1766 0.806041889177844
"142" 1770 0.806041889177844
"143" 1771 0.841447079360933
"144" 1780 0.841447079360933
"145" 1781 0.948949987903731
"146" 1790 0.948949987903731
"147" 1791 0.700489680174404
"148" 1800 0.700489680174404
"149" 1801 0.616845288488506
"150" 1810 0.616845288488506
"151" 1811 0.487715684070408
"152" 1820 0.487715684070408
"153" 1821 0.44266976838458
"154" 1830 0.44266976838458
"155" 1831 0.433495820331712
"156" 1840 0.433495820331712
"157" 1841 0.510686898100157
"158" 1850 0.510686898100157
"159" 1851 0.474365390995541
"160" 1860 0.474365390995541
"161" 1861 0.44537736447037
"162" 1870 0.44537736447037
"163" 1871 0.415174768057319
"164" 1880 0.415174768057319
"165" 1881 0.406085910123283
"166" 1890 0.406085910123283
"167" 1891 0.393919096625882
"168" 1930 0.393919096625882
"169" 1931 1.61554830660619
"170" 1942 1.61554830660619
"171" 1943 0.0797666424547115
"172" 1950 0.0797666424547115
"173" 1951 0.086362093806872
"174" 1960 0.086362093806872
"175" 1961 0.0784681567634302
"176" 1970 0.0784681567634302
"177" 1971 0.0728773871029303
"178" 1980 0.0728773871029303
"179" 1981 0.07172298586168
"180" 1990 0.07172298586168
"181" 1991 0.0733156196542497
"182" 2000 0.0733156196542497
"183" 2001 0.167581680992007
"184" 2010 0.167581680992007
"185" 2011 0.155878790553378
"186" 2020 0.155878790553378
"187" 2021 0.157726011493227
"188" 2030 0.157726011493227
"189" 2031 0.146223795845556
"190" 2040 0.146223795845556
"191" 2041 0.21731927858514
"192" 2050 0.21731927858514
"193" 2051 0.221160359168769
"194" 2060 0.221160359168769
"195" 2061 0.209394427042761
"196" 2070 0.209394427042761
"197" 2071 0.208692136581888
"198" 2080 0.208692136581888
"199" 2081 0.207948513996774
"200" 2090 0.207948513996774
"201" 2091 0.200958965251845
"202" 2100 0.200958965251845
"203" 2101 0.203123842745186
"204" 2110 0.203123842745186
"205" 2111 0.251650044732464
"206" 2120 0.251650044732464
"207" 2121 0.250595763299856
"208" 2160 0.250595763299856
"209" 2161 3.28531567551312
"210" 2164 3.28531567551312
"211" 2165 0.51379649940566
"212" 2180 0.51379649940566
"213" 2181 0.51372890540408
"214" 2190 0.51372890540408
"215" 2191 0.507882486153908
"216" 2200 0.507882486153908
"217" 2201 0.510796384553464
"218" 2210 0.510796384553464
"219" 2211 0.494713652267679
"220" 2220 0.494713652267679
"221" 2221 0.485572726147366
"222" 2230 0.485572726147366
"223" 2231 0.513237922206932
"224" 2240 0.513237922206932
"225" 2241 0.487559263918823
"226" 2250 0.487559263918823
"227" 2251 0.481203077630264
"228" 2260 0.481203077630264
"229" 2261 0.494042926445698
"230" 2270 0.494042926445698
"231" 2271 0.488619846190535
"232" 2280 0.488619846190535
"233" 2281 0.485725251096313
"234" 2290 0.485725251096313
"235" 2291 0.465733866421726
"236" 2300 0.465733866421726
"237" 2301 0.458592136941059
"238" 2310 0.458592136941059
"239" 2311 0.46614447667627
"240" 2320 0.46614447667627
"241" 2321 0.471879839863299
"242" 2330 0.471879839863299
"243" 2331 0.463533347654399
"244" 2340 0.463533347654399
"245" 2341 0.484584684661897
"246" 2350 0.484584684661897
"247" 2351 0.461598625754619
"248" 2360 0.461598625754619
"249" 2361 0.484196883403668
"250" 2370 0.484196883403668
"251" 2371 0.476840949422746
"252" 2380 0.476840949422746
"253" 2381 0.465746887502198
"254" 2390 0.465746887502198
"255" 2391 0.473080149156121
"256" 2400 0.473080149156121
"257" 2401 0.475570433279203
"258" 2410 0.475570433279203
"259" 2411 0.475359916694439
"260" 2420 0.475359916694439
"261" 2421 0.483175092737274
"262" 2458 0.483175092737274
"263" 2459 1.71026407950212
"264" 2460 1.71026407950212
"265" 2461 0.522021200995787
"266" 2480 0.522021200995787
"267" 2481 0.528183905467499
"268" 2490 0.528183905467499
"269" 2491 0.499845998816416
"270" 2500 0.499845998816416
"271" 2501 0.491235936807538
"272" 2510 0.491235936807538
"273" 2511 0.497541112320516
"274" 2520 0.497541112320516
"275" 2521 0.496713510613408
"276" 2530 0.496713510613408
"277" 2531 0.467003087881453
"278" 2540 0.467003087881453
"279" 2541 0.462944708711509
"280" 2550 0.462944708711509
"281" 2551 0.452248764418562
"282" 2560 0.452248764418562
"283" 2561 0.452541949949759
"284" 2570 0.452541949949759
"285" 2571 0.433356872154788
"286" 2610 0.433356872154788
"287" 2611 0.737685208774679
"288" 2630 0.737685208774679
"289" 2631 0.710066180942091
"290" 2637 0.710066180942091
"291" 2638 0.237216795389629
"292" 2640 0.237216795389629
"293" 2641 0.245826961707394
"294" 2650 0.245826961707394
"295" 2651 0.24112022195543
"296" 2660 0.24112022195543
"297" 2661 0.235426780025634
"298" 2670 0.235426780025634
"299" 2671 0.237196035508629
"300" 2680 0.237196035508629
"301" 2681 0.238948786447644
"302" 2690 0.238948786447644
"303" 2691 0.229176045384002
"304" 2700 0.229176045384002
"305" 2701 0.229701306499502
"306" 2710 0.229701306499502
"307" 2711 0.253813558317321
"308" 2720 0.253813558317321
"309" 2721 0.244295652803364
"310" 2730 0.244295652803364
"311" 2731 0.23302043390345
"312" 2740 0.23302043390345
"313" 2741 0.239383586203597
"314" 2750 0.239383586203597
"315" 2751 0.246140229397687
"316" 2760 0.246140229397687
"317" 2761 0.235504082884609
"318" 2770 0.235504082884609
"319" 2771 0.231628162484864
"320" 2780 0.231628162484864
"321" 2781 0.231750343070644
"322" 2790 0.231750343070644
"323" 2791 0.228528700407582
"324" 2830 0.228528700407582
"325" 2831 1.29423695930266
"326" 2836 1.29423695930266
"327" 2837 1.37435901274513
"328" 2880 1.37435901274513
"329" 2881 0.193434604737746
"330" 2900 0.193434604737746
"331" 2901 0.200736254326608
"332" 2910 0.200736254326608
"333" 2911 0.193727220544415
"334" 3000 0.193727220544415
