"V1" "V2"
"1" 1001 0.0174564789419443
"2" 1010 0.0174564789419443
"3" 1011 0.0190826618069262
"4" 1020 0.0190826618069262
"5" 1021 0.0198892068329967
"6" 1030 0.0198892068329967
"7" 1031 0.021427966920926
"8" 1040 0.021427966920926
"9" 1041 0.018280213819698
"10" 1050 0.018280213819698
"11" 1051 0.0186739541201943
"12" 1060 0.0186739541201943
"13" 1061 0.0177816850534679
"14" 1070 0.0177816850534679
"15" 1071 0.0199454584718911
"16" 1080 0.0199454584718911
"17" 1081 0.0339795095294064
"18" 1090 0.0339795095294064
"19" 1091 0.0318962972781661
"20" 1100 0.0318962972781661
"21" 1101 0.031932854888597
"22" 1104 0.031932854888597
"23" 1105 0.59281847237938
"24" 1110 0.59281847237938
"25" 1111 0.584012911136937
"26" 1120 0.584012911136937
"27" 1121 0.59567456782786
"28" 1130 0.59567456782786
"29" 1131 0.538792609308844
"30" 1140 0.538792609308844
"31" 1141 0.552667915699865
"32" 1150 0.552667915699865
"33" 1151 0.524319475792572
"34" 1160 0.524319475792572
"35" 1161 0.506000635050687
"36" 1170 0.506000635050687
"37" 1171 0.473053040635228
"38" 1180 0.473053040635228
"39" 1181 0.470493240139247
"40" 1190 0.470493240139247
"41" 1191 0.507252323993522
"42" 1200 0.507252323993522
"43" 1201 0.489799528808817
"44" 1210 0.489799528808817
"45" 1211 0.500878446933574
"46" 1220 0.500878446933574
"47" 1221 0.494208529669691
"48" 1230 0.494208529669691
"49" 1231 0.501380151027447
"50" 1240 0.501380151027447
"51" 1241 0.483690005021295
"52" 1250 0.483690005021295
"53" 1251 0.512267389922935
"54" 1260 0.512267389922935
"55" 1261 0.500555641235762
"56" 1270 0.500555641235762
"57" 1271 0.490227798475187
"58" 1280 0.490227798475187
"59" 1281 0.484741670432804
"60" 1290 0.484741670432804
"61" 1291 0.50569250093149
"62" 1300 0.50569250093149
"63" 1301 0.505259529706491
"64" 1310 0.505259529706491
"65" 1311 0.500516853314714
"66" 1320 0.500516853314714
"67" 1321 0.53364314528657
"68" 1330 0.53364314528657
"69" 1331 0.516852288898037
"70" 1340 0.516852288898037
"71" 1341 0.510345434842638
"72" 1350 0.510345434842638
"73" 1351 0.531555551613064
"74" 1360 0.531555551613064
"75" 1361 0.517485998741889
"76" 1370 0.517485998741889
"77" 1371 0.517967156215179
"78" 1380 0.517967156215179
"79" 1381 0.509979451646677
"80" 1397 0.509979451646677
"81" 1398 0.720007855504162
"82" 1420 0.720007855504162
"83" 1421 0.689097350664091
"84" 1440 0.689097350664091
"85" 1441 0.701543528087426
"86" 1477 0.701543528087426
"87" 1478 0.520185007154176
"88" 1490 0.520185007154176
"89" 1491 0.507844903103489
