"V1" "V2"
"1" 1001 0.0183912767351137
"2" 1104 0.0183912767351137
"3" 1105 0.588740845670437
"4" 1397 0.588740845670437
"5" 1398 0.643186776308301
"6" 1420 0.643186776308301
"7" 1421 0.650910631236743
"8" 1440 0.650910631236743
"9" 1441 0.63861881474773
"10" 1477 0.63861881474773
"11" 1478 0.595307925392921
"12" 1532 0.595307925392921
"13" 1533 0.0180829238928896
"14" 1690 0.0180829238928896
"15" 1691 1.34242136364737
"16" 1697 1.34242136364737
"17" 1698 0.165592117297098
"18" 1765 0.165592117297098
"19" 1766 0.620844468991653
"20" 1830 0.620844468991653
"21" 1831 0.631782918466941
"22" 1880 0.631782918466941
"23" 1881 0.65009379494234
"24" 1910 0.65009379494234
"25" 1911 1.64435937279411
"26" 1942 1.64435937279411
"27" 1943 0.0779671187305435
"28" 2140 0.0779671187305435
"29" 2141 0.934195205309199
"30" 2160 0.934195205309199
"31" 2161 3.40257727994502
"32" 2164 3.40257727994502
"33" 2165 0.58786195763107
"34" 2450 0.58786195763107
"35" 2451 3.37940104880455
"36" 2458 3.37940104880455
"37" 2459 0.157613378189256
"38" 2630 0.157613378189256
"39" 2631 0.597211625933016
"40" 2637 0.597211625933016
"41" 2638 0.0769968200892466
"42" 2800 0.0769968200892466
"43" 2801 0.964462906059755
"44" 2836 0.964462906059755
"45" 2837 1.31697549894575
"46" 2840 1.31697549894575
"47" 2841 0.0183761094042051
"48" 3000 0.0183761094042051
