"V1" "V2"
"1" 1001 0.69293265608686
"2" 1010 0.69293265608686
"3" 1011 0.130545851340982
"4" 1070 0.130545851340982
"5" 1071 4.19140110674905
"6" 1080 4.19140110674905
"7" 1081 0.0703327509090409
"8" 1110 0.0703327509090409
"9" 1111 0.0708995003321915
"10" 1120 0.0708995003321915
"11" 1121 0.0659604940384841
"12" 1130 0.0659604940384841
"13" 1131 0.0595100768944
"14" 1140 0.0595100768944
"15" 1141 0.0530793049468913
"16" 1150 0.0530793049468913
"17" 1151 0.0547019877457614
"18" 1160 0.0547019877457614
"19" 1161 0.0501650735333866
"20" 1170 0.0501650735333866
"21" 1171 0.70546623479453
"22" 1220 0.70546623479453
"23" 1221 0.664022169209098
"24" 1230 0.664022169209098
"25" 1231 0.657036940389106
"26" 1240 0.657036940389106
"27" 1241 0.624015796155275
"28" 1250 0.624015796155275
"29" 1251 0.639834214131755
"30" 1260 0.639834214131755
"31" 1261 0.616231825150227
"32" 1270 0.616231825150227
"33" 1271 0.622574553388075
"34" 1280 0.622574553388075
"35" 1281 0.625331907062842
"36" 1290 0.625331907062842
"37" 1291 0.604699725856309
"38" 1300 0.604699725856309
"39" 1301 0.648488553589141
"40" 1310 0.648488553589141
"41" 1311 0.656356145358276
"42" 1340 0.656356145358276
"43" 1341 1.22670450393499
"44" 1350 1.22670450393499
"45" 1351 0.074108066321867
"46" 1370 0.074108066321867
"47" 1371 0.0689868281796122
"48" 1380 0.0689868281796122
"49" 1381 0.05723102430836
"50" 1390 0.05723102430836
"51" 1391 0.0497515852091822
"52" 1400 0.0497515852091822
"53" 1401 0.053557123722885
"54" 1410 0.053557123722885
"55" 1411 0.0544124646987937
"56" 1420 0.0544124646987937
"57" 1421 0.0847520185840522
"58" 1430 0.0847520185840522
"59" 1431 0.0847952201780612
"60" 1470 0.0847952201780612
"61" 1471 0.50368797584952
"62" 1478 0.50368797584952
"63" 1479 0.131338878154744
"64" 1490 0.131338878154744
"65" 1491 0.126367312969997
"66" 1530 0.126367312969997
"67" 1531 0.555653087817364
"68" 1538 0.555653087817364
"69" 1539 1.11213109316051
"70" 1550 1.11213109316051
"71" 1551 0.908724272530567
"72" 1560 0.908724272530567
"73" 1561 0.734934589615131
"74" 1570 0.734934589615131
"75" 1571 0.692290767885291
"76" 1580 0.692290767885291
"77" 1581 0.675019209924219
"78" 1601 0.675019209924219
"79" 1602 0.632439198266941
"80" 1620 0.632439198266941
"81" 1621 0.0791208153126484
"82" 1640 0.0791208153126484
"83" 1641 0.0794067516512176
"84" 1650 0.0794067516512176
"85" 1651 0.0813704938178895
"86" 1660 0.0813704938178895
"87" 1661 0.0724178331608028
"88" 1670 0.0724178331608028
"89" 1671 0.0741899707068471
"90" 1680 0.0741899707068471
"91" 1681 0.1078684365858
