"V1" "V2"
"1" 1001 1.63754450924696
"2" 1010 1.63754450924696
"3" 1011 0.49585433341647
"4" 1060 0.49585433341647
"5" 1061 0.456750779785681
"6" 1070 0.456750779785681
"7" 1071 0.417775088662074
"8" 1080 0.417775088662074
"9" 1081 0.308068501730668
"10" 1090 0.308068501730668
"11" 1091 0.25427396584565
"12" 1100 0.25427396584565
"13" 1101 0.202238593604473
"14" 1110 0.202238593604473
"15" 1111 0.173253497394686
"16" 1120 0.173253497394686
"17" 1121 0.154233672335898
"18" 1130 0.154233672335898
"19" 1131 0.158743822832099
"20" 1140 0.158743822832099
"21" 1141 0.176408122146506
"22" 1150 0.176408122146506
"23" 1151 0.162346301654637
"24" 1160 0.162346301654637
"25" 1161 0.16470327741203
"26" 1170 0.16470327741203
"27" 1171 0.170852391292106
"28" 1180 0.170852391292106
"29" 1181 0.187071988144739
"30" 1190 0.187071988144739
"31" 1191 0.206668836702745
"32" 1200 0.206668836702745
"33" 1201 0.228962869290318
"34" 1210 0.228962869290318
"35" 1211 0.218887070063798
"36" 1220 0.218887070063798
"37" 1221 0.213753963943231
"38" 1230 0.213753963943231
"39" 1231 0.220472291272057
"40" 1240 0.220472291272057
"41" 1241 0.211313038593686
"42" 1244 0.211313038593686
"43" 1245 0.656445721601307
"44" 1250 0.656445721601307
"45" 1251 0.635757788503225
"46" 1260 0.635757788503225
"47" 1261 0.624497249780532
"48" 1270 0.624497249780532
"49" 1271 0.619269698687157
"50" 1280 0.619269698687157
"51" 1281 0.594303801800837
"52" 1290 0.594303801800837
"53" 1291 0.56456930183953
"54" 1300 0.56456930183953
"55" 1301 0.522440484830785
"56" 1310 0.522440484830785
"57" 1311 0.507614850544252
"58" 1320 0.507614850544252
"59" 1321 0.495845763971599
"60" 1330 0.495845763971599
"61" 1331 0.515030777175735
"62" 1340 0.515030777175735
"63" 1341 0.527694819365901
"64" 1350 0.527694819365901
"65" 1351 0.512702336964049
"66" 1360 0.512702336964049
"67" 1361 0.513608927521922
"68" 1370 0.513608927521922
"69" 1371 0.501352824233372
"70" 1380 0.501352824233372
"71" 1381 0.469655778662251
"72" 1390 0.469655778662251
"73" 1391 0.451763165669496
"74" 1400 0.451763165669496
"75" 1401 0.463982056743972
"76" 1410 0.463982056743972
"77" 1411 0.454309881340325
"78" 1420 0.454309881340325
"79" 1421 0.448428049230942
"80" 1430 0.448428049230942
"81" 1431 0.447766639265513
"82" 1440 0.447766639265513
"83" 1441 0.443974070278705
"84" 1450 0.443974070278705
"85" 1451 0.443518731775297
"86" 1460 0.443518731775297
"87" 1461 0.445097137869617
"88" 1470 0.445097137869617
"89" 1471 0.429654297765983
"90" 1480 0.429654297765983
"91" 1481 0.191416961176453
"92" 1480 0.191416961176453
"93" 1481 0.187605455030109
"94" 1490 0.187605455030109
"95" 1491 0.193256934748082
"96" 1500 0.193256934748082
"97" 1501 0.201318809041059
"98" 1510 0.201318809041059
"99" 1511 0.191637033582687
"100" 1520 0.191637033582687
"101" 1521 0.198429132125065
"102" 1530 0.198429132125065
"103" 1531 0.191965292343632
"104" 1540 0.191965292343632
"105" 1541 0.185048837629284
"106" 1550 0.185048837629284
"107" 1551 0.192386150255617
"108" 1560 0.192386150255617
"109" 1561 0.194980994525193
"110" 1570 0.194980994525193
"111" 1571 0.189200300620213
"112" 1580 0.189200300620213
"113" 1581 0.198272372493769
"114" 1590 0.198272372493769
"115" 1591 0.19872274595042
"116" 1600 0.19872274595042
"117" 1601 0.19746019157773
"118" 1610 0.19746019157773
"119" 1611 0.19065402838132
"120" 1626 0.19065402838132
"121" 1627 0.660759296504815
"122" 1650 0.660759296504815
"123" 1651 0.422518247159547
"124" 1670 0.422518247159547
"125" 1671 0.392546214034767
"126" 1680 0.392546214034767
"127" 1681 0.330265954319646
"128" 1690 0.330265954319646
"129" 1691 0.290881033518747
"130" 1700 0.290881033518747
"131" 1701 0.270594604390115
"132" 1710 0.270594604390115
"133" 1711 0.26460027506293
"134" 1720 0.26460027506293
"135" 1721 0.276949750141645
"136" 1730 0.276949750141645
"137" 1731 0.245593717476355
"138" 1740 0.245593717476355
"139" 1741 0.239782134477939
"140" 1750 0.239782134477939
"141" 1751 0.233736268078467
"142" 1760 0.233736268078467
"143" 1761 0.239496496011075
"144" 1770 0.239496496011075
"145" 1771 0.223335869569659
"146" 1780 0.223335869569659
"147" 1781 0.211845194050763
"148" 1790 0.211845194050763
"149" 1791 0.214298292510855
"150" 1800 0.214298292510855
"151" 1801 0.207009138205708
"152" 1840 0.207009138205708
"153" 1841 0.645947315093036
"154" 1852 0.645947315093036
"155" 1853 0.483715525705566
"156" 1860 0.483715525705566
"157" 1861 0.488839950849544
"158" 1870 0.488839950849544
"159" 1871 0.479188497959987
"160" 1880 0.479188497959987
"161" 1881 0.475624682008721
"162" 1890 0.475624682008721
"163" 1891 0.465328347793066
"164" 1900 0.465328347793066
"165" 1901 0.454777078896174
"166" 1910 0.454777078896174
"167" 1911 0.462136994722942
"168" 1920 0.462136994722942
"169" 1921 0.448638191878373
"170" 1930 0.448638191878373
"171" 1931 0.460822790877858
"172" 1940 0.460822790877858
"173" 1941 0.443732016182435
"174" 1950 0.443732016182435
"175" 1951 0.439520199314591
"176" 1979 0.439520199314591
"177" 1980 1.64629369431074
"178" 1990 1.64629369431074
"179" 1991 0.134882958884996
"180" 2010 0.134882958884996
"181" 2011 0.128340323883737
"182" 2020 0.128340323883737
"183" 2021 0.12989357186969
"184" 2030 0.12989357186969
"185" 2031 0.126642866876818
"186" 2040 0.126642866876818
"187" 2041 0.126975492051134
"188" 2050 0.126975492051134
"189" 2051 0.12239211014508
"190" 2060 0.12239211014508
"191" 2061 0.124506067167281
"192" 2070 0.124506067167281
"193" 2071 0.124282481080184
"194" 2080 0.124282481080184
"195" 2081 0.121121537942789
"196" 2090 0.121121537942789
"197" 2091 0.117890398252945
"198" 2100 0.117890398252945
"199" 2101 0.118866068783332
"200" 2110 0.118866068783332
"201" 2111 0.116971878837505
"202" 2120 0.116971878837505
"203" 2121 0.113050117033536
"204" 2130 0.113050117033536
"205" 2131 0.109883333703654
"206" 2140 0.109883333703654
"207" 2141 0.10839976676419
"208" 2150 0.10839976676419
"209" 2151 0.109545620706057
"210" 2160 0.109545620706057
"211" 2161 0.109231042680862
"212" 2170 0.109231042680862
"213" 2171 0.115777712181856
"214" 2180 0.115777712181856
"215" 2181 0.111048761578151
"216" 2190 0.111048761578151
"217" 2191 0.111673639855662
"218" 2200 0.111673639855662
"219" 2201 0.110863043727689
"220" 2210 0.110863043727689
"221" 2211 0.113299961298751
"222" 2212 0.113299961298751
"223" 2213 0.284748003688896
"224" 2220 0.284748003688896
"225" 2221 0.285179572294592
"226" 2230 0.285179572294592
"227" 2231 0.281275374417355
"228" 2240 0.281275374417355
"229" 2241 0.271705788871849
"230" 2250 0.271705788871849
"231" 2251 0.270056463806912
"232" 2260 0.270056463806912
"233" 2261 0.249121751427186
"234" 2280 0.249121751427186
"235" 2281 0.697175846814395
"236" 2298 0.697175846814395
"237" 2299 0.286386596233679
"238" 2320 0.286386596233679
"239" 2321 0.277310645819949
"240" 2330 0.277310645819949
"241" 2331 0.265272207703259
"242" 2340 0.265272207703259
"243" 2341 0.269405041373353
"244" 2350 0.269405041373353
"245" 2351 0.267544702583511
"246" 2360 0.267544702583511
"247" 2361 0.261392853221144
"248" 2370 0.261392853221144
"249" 2371 0.250258109772087
"250" 2380 0.250258109772087
"251" 2381 0.245026964939622
"252" 2390 0.245026964939622
"253" 2391 0.251893363407643
"254" 2400 0.251893363407643
"255" 2401 0.258683191860125
"256" 2410 0.258683191860125
"257" 2411 0.254543622964746
"258" 2450 0.254543622964746
"259" 2451 0.726200244234288
"260" 2470 0.726200244234288
"261" 2471 0.680502004155955
"262" 2480 0.680502004155955
"263" 2481 0.689733324683597
"264" 2490 0.689733324683597
"265" 2491 0.694548386203739
"266" 2491 0.694548386203739
"267" 2492 0.153987211774061
"268" 2500 0.153987211774061
"269" 2501 0.15660355060653
"270" 2510 0.15660355060653
"271" 2511 0.154356841667254
"272" 2520 0.154356841667254
"273" 2521 0.155632466739566
"274" 2530 0.155632466739566
"275" 2531 0.153072785003415
"276" 2540 0.153072785003415
"277" 2541 0.154004371556519
"278" 2550 0.154004371556519
"279" 2551 0.160231462532383
"280" 2560 0.160231462532383
"281" 2561 0.155458125474085
"282" 2570 0.155458125474085
"283" 2571 0.150796218722945
"284" 2580 0.150796218722945
"285" 2581 0.158912231242157
"286" 2598 0.158912231242157
"287" 2599 1.11782521816135
"288" 2600 1.11782521816135
"289" 2601 0.183981262733155
"290" 2640 0.183981262733155
"291" 2641 0.193026365621248
"292" 2650 0.193026365621248
"293" 2651 0.181095053179044
"294" 2660 0.181095053179044
"295" 2661 0.186554687075885
"296" 2670 0.186554687075885
"297" 2671 0.183584239671454
"298" 2709 0.183584239671454
"299" 2710 1.5058488618699
"300" 2710 1.5058488618699
"301" 2711 0.151553465459868
"302" 2730 0.151553465459868
"303" 2731 0.154379062075159
"304" 2740 0.154379062075159
"305" 2741 0.154725442774991
"306" 2750 0.154725442774991
"307" 2751 0.150265615001361
"308" 2760 0.150265615001361
"309" 2761 0.154293149673596
"310" 2770 0.154293149673596
"311" 2771 0.154088529132052
"312" 2780 0.154088529132052
"313" 2781 0.149890570840719
"314" 2790 0.149890570840719
"315" 2791 0.151012379129477
"316" 2800 0.151012379129477
"317" 2801 0.159990210342027
"318" 2810 0.159990210342027
"319" 2811 0.156477995199078
"320" 2820 0.156477995199078
"321" 2821 0.160335500566175
"322" 2830 0.160335500566175
"323" 2831 0.161220002590778
"324" 2840 0.161220002590778
"325" 2841 0.163752862065086
"326" 2850 0.163752862065086
"327" 2851 0.168061000632949
"328" 2860 0.168061000632949
"329" 2861 0.171336133471385
"330" 2870 0.171336133471385
"331" 2871 0.168840425042804
"332" 2880 0.168840425042804
"333" 2881 0.180037656928386
"334" 2890 0.180037656928386
"335" 2891 0.178717681086826
"336" 2900 0.178717681086826
"337" 2901 0.171893017557878
"338" 2910 0.171893017557878
"339" 2911 0.174441761357616
"340" 3000 0.174441761357616
