"V1" "V2"
"1" 1001 0.076466145715773
"2" 1140 0.076466145715773
"3" 1141 1.67649749115357
"4" 1181 1.67649749115357
"5" 1182 0.116364744642337
"6" 1390 0.116364744642337
"7" 1391 1.25335231721145
"8" 1422 1.25335231721145
"9" 1423 0.028899520357339
"10" 1620 0.028899520357339
"11" 1621 0.8946434609437
"12" 1657 0.8946434609437
"13" 1658 0.0737657669660782
"14" 1715 0.0737657669660782
"15" 1716 1.97798364839166
"16" 1720 1.97798364839166
"17" 1721 0.108800170504054
"18" 1850 0.108800170504054
"19" 1851 1.9958314281897
"20" 1869 1.9958314281897
"21" 1870 0.0757333228667634
"22" 2080 0.0757333228667634
"23" 2081 1.17284787628456
"24" 2096 1.17284787628456
"25" 2097 0.2990022707636
"26" 2150 0.2990022707636
"27" 2151 0.41396920174918
"28" 2280 0.41396920174918
"29" 2281 0.312857336575793
"30" 2340 0.312857336575793
"31" 2341 1.26336147927924
"32" 2343 1.26336147927924
"33" 2344 0.0772730974267755
"34" 2460 0.0772730974267755
"35" 2461 1.63872458510869
"36" 2487 1.63872458510869
"37" 2488 0.40480082222308
"38" 2510 0.40480082222308
"39" 2511 0.312732301418287
"40" 2590 0.312732301418287
"41" 2591 0.38596178709293
"42" 2630 0.38596178709293
"43" 2631 0.323499300482967
"44" 2690 0.323499300482967
"45" 2691 0.396713589833836
"46" 2707 0.396713589833836
"47" 2708 0.664106991242422
"48" 3000 0.664106991242422
