"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 1001 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"2" 1011 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"3" 1011 44.1532703378163 49.1907935021728 39.1157471734598 115.932358737143 122.024814761239 109.839902713047 74.4124887696479 80.694123567301 68.1308539719948
"4" 1071 44.1532703378163 49.1907935021728 39.1157471734598 115.932358737143 122.024814761239 109.839902713047 74.4124887696479 80.694123567301 68.1308539719948
"5" 1071 29.9142178076796 35.3175069862285 24.5109286291307 107.490794009087 110.728565727324 104.25302229085 64.1366200646685 67.5385052457472 60.7347348835898
"6" 1111 29.9142178076796 35.3175069862285 24.5109286291307 107.490794009087 110.728565727324 104.25302229085 64.1366200646685 67.5385052457472 60.7347348835898
"7" 1111 29.9169062147724 35.3404141284613 24.4933983010835 107.292771521187 110.562069379718 104.023473662656 64.0405408150486 67.4201621141603 60.6609195159369
"8" 1121 29.9169062147724 35.3404141284613 24.4933983010835 107.292771521187 110.562069379718 104.023473662656 64.0405408150486 67.4201621141603 60.6609195159369
"9" 1121 29.8342856469572 35.2089108463355 24.4596604475789 107.325172370448 110.577827472491 104.072517268405 64.026576668317 67.3747954837766 60.6783578528574
"10" 1131 29.8342856469572 35.2089108463355 24.4596604475789 107.325172370448 110.577827472491 104.072517268405 64.026576668317 67.3747954837766 60.6783578528574
"11" 1131 29.8810910895806 35.1506243236765 24.6115578554847 107.462689224843 110.609799847256 104.31557860243 64.0267222073675 67.14373799355 60.909706421185
"12" 1141 29.8810910895806 35.1506243236765 24.6115578554847 107.462689224843 110.609799847256 104.31557860243 64.0267222073675 67.14373799355 60.909706421185
"13" 1141 29.6786541977916 34.8034846054414 24.5538237901418 107.449533268492 110.496296550346 104.402769986638 64.0575097620661 67.0896766910703 61.025342833062
"14" 1151 29.6786541977916 34.8034846054414 24.5538237901418 107.449533268492 110.496296550346 104.402769986638 64.0575097620661 67.0896766910703 61.025342833062
"15" 1151 29.6171168130193 34.7605746666864 24.4736589593522 107.353751200921 110.374852209068 104.332650192773 64.0465743080999 66.9795080907514 61.1136405254484
"16" 1161 29.6171168130193 34.7605746666864 24.4736589593522 107.353751200921 110.374852209068 104.332650192773 64.0465743080999 66.9795080907514 61.1136405254484
"17" 1161 29.5092919481593 34.5617111851059 24.4568727112127 107.371008501168 110.370700624505 104.371316377831 64.0283335968106 66.9243644395953 61.1323027540259
"18" 1171 29.5092919481593 34.5617111851059 24.4568727112127 107.371008501168 110.370700624505 104.371316377831 64.0283335968106 66.9243644395953 61.1323027540259
"19" 1171 29.9475839694466 37.8995104823925 21.9956574565007 107.404809777935 110.393220265295 104.416399290575 64.0203575752752 66.8847906395217 61.1559245110287
"20" 1181 29.9475839694466 37.8995104823925 21.9956574565007 107.404809777935 110.393220265295 104.416399290575 64.0203575752752 66.8847906395217 61.1559245110287
"21" 1181 29.7182876273604 37.5336723653003 21.9029028894205 107.467616301515 110.399824484043 104.535408118987 63.7405368661283 66.8187402961348 60.6623334361218
"22" 1191 29.7182876273604 37.5336723653003 21.9029028894205 107.467616301515 110.399824484043 104.535408118987 63.7405368661283 66.8187402961348 60.6623334361218
"23" 1191 29.6700075508359 37.298522262825 22.0414928388468 107.565529566746 110.479809675662 104.65124945783 63.7548848579235 66.7832826747994 60.7264870410476
"24" 1201 29.6700075508359 37.298522262825 22.0414928388468 107.565529566746 110.479809675662 104.65124945783 63.7548848579235 66.7832826747994 60.7264870410476
"25" 1201 29.525452595076 37.0037044759521 22.0472007141999 107.525297883393 110.509553542432 104.541042224354 63.7808704501909 66.7170388108842 60.8447020894976
"26" 1211 29.525452595076 37.0037044759521 22.0472007141999 107.525297883393 110.509553542432 104.541042224354 63.7808704501909 66.7170388108842 60.8447020894976
"27" 1211 29.868966787227 39.133922652873 20.604010921581 107.498640212452 110.476809232941 104.520471191963 63.7486215822593 66.6477606381116 60.849482526407
"28" 1221 29.868966787227 39.133922652873 20.604010921581 107.498640212452 110.476809232941 104.520471191963 63.7486215822593 66.6477606381116 60.849482526407
"29" 1221 30.2240920987005 40.4709780581304 19.9772061392706 107.464982406523 110.443804412679 104.486160400367 63.6921029206146 66.6420307550125 60.7421750862167
"30" 1231 30.2240920987005 40.4709780581304 19.9772061392706 107.464982406523 110.443804412679 104.486160400367 63.6921029206146 66.6420307550125 60.7421750862167
"31" 1231 30.9263063864163 43.0719857967769 18.7806269760557 107.464982406523 110.443804412679 104.486160400367 63.5919061294411 66.4849620249906 60.6988502338916
"32" 1241 30.9263063864163 43.0719857967769 18.7806269760557 107.464982406523 110.443804412679 104.486160400367 63.5919061294411 66.4849620249906 60.6988502338916
"33" 1241 30.8923325424993 42.9218979567025 18.8627671282961 107.467856802498 110.430788599946 104.50492500505 63.5651959022933 66.4396246088201 60.6907671957665
"34" 1251 30.8923325424993 42.9218979567025 18.8627671282961 107.467856802498 110.430788599946 104.50492500505 63.5651959022933 66.4396246088201 60.6907671957665
"35" 1251 31.1981355818587 43.9742020436801 18.4220691200373 107.481180313153 110.462905914256 104.49945471205 63.5645859486804 66.4966717896727 60.6325001076881
"36" 1261 31.1981355818587 43.9742020436801 18.4220691200373 107.481180313153 110.462905914256 104.49945471205 63.5645859486804 66.4966717896727 60.6325001076881
"37" 1261 31.1140630998593 43.7789733180905 18.4491528816281 107.503322502996 110.469557815418 104.537087190574 63.5737815920831 66.4823622869183 60.6652008972479
"38" 1271 31.1140630998593 43.7789733180905 18.4491528816281 107.503322502996 110.469557815418 104.537087190574 63.5737815920831 66.4823622869183 60.6652008972479
"39" 1271 31.0994334688548 43.6966075541886 18.502259383521 107.51941317838 110.485818253385 104.553008103375 63.5154932221886 66.4251394403854 60.6058470039919
"40" 1281 31.0994334688548 43.6966075541886 18.502259383521 107.51941317838 110.485818253385 104.553008103375 63.5154932221886 66.4251394403854 60.6058470039919
"41" 1281 31.0382087441118 43.5555442151139 18.5208732731097 107.503990351913 110.449031713639 104.558948990187 63.476185964429 66.3863435237395 60.5660284051185
"42" 1321 31.0382087441118 43.5555442151139 18.5208732731097 107.503990351913 110.449031713639 104.558948990187 63.476185964429 66.3863435237395 60.5660284051185
"43" 1321 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"44" 1341 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"45" 1341 38.6954780614008 43.9439886992628 33.4469674235388 109.264068733957 114.75874821541 103.769389252504 73.7562434226281 78.7858239514193 68.7266628938369
