"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 1 45.1879099768121 75.7744818599895 116.697987191146 50.3524996147026 79.2676057675854 119.505772386444 40.0233203389216 72.2813579523936 113.890201995848
"2" 137 45.1879099768121 75.7744818599895 116.697987191146 50.3524996147026 79.2676057675854 119.505772386444 40.0233203389216 72.2813579523936 113.890201995848
"3" 137 40.0525168690365 75.1098513510078 108.931235892233 44.2942150847521 78.1435071928426 112.057111061644 35.8108186533209 72.076195509173 105.805360722822
"4" 248 40.0525168690365 75.1098513510078 108.931235892233 44.2942150847521 78.1435071928426 112.057111061644 35.8108186533209 72.076195509173 105.805360722822
"5" 248 29.2010381584987 63.1158361060079 107.625597853912 34.8416290022433 66.9290654005017 110.456125973491 23.5604473147541 59.3026068115141 104.795069734333
"6" 398 29.2010381584987 63.1158361060079 107.625597853912 34.8416290022433 66.9290654005017 110.456125973491 23.5604473147541 59.3026068115141 104.795069734333
"7" 398 40.0525168690365 75.1098513510078 108.931235892233 44.2942150847521 78.1435071928426 112.057111061644 35.8108186533209 72.076195509173 105.805360722822
"8" 629 40.0525168690365 75.1098513510078 108.931235892233 44.2942150847521 78.1435071928426 112.057111061644 35.8108186533209 72.076195509173 105.805360722822
"9" 629 33.1933579291217 67.3650231061038 107.800397438696 37.5922841918655 70.0461856776383 112.117141609779 28.7944316663779 64.6838605345693 103.483653267613
"10" 746 33.1933579291217 67.3650231061038 107.800397438696 37.5922841918655 70.0461856776383 112.117141609779 28.7944316663779 64.6838605345693 103.483653267613
"11" 746 45.1879099768121 75.7744818599895 116.697987191146 50.3524996147026 79.2676057675854 119.505772386444 40.0233203389216 72.2813579523936 113.890201995848
"12" 814 45.1879099768121 75.7744818599895 116.697987191146 50.3524996147026 79.2676057675854 119.505772386444 40.0233203389216 72.2813579523936 113.890201995848
"13" 814 29.2010381584987 63.1158361060079 107.625597853912 34.8416290022433 66.9290654005017 110.456125973491 23.5604473147541 59.3026068115141 104.795069734333
"14" 979 29.2010381584987 63.1158361060079 107.625597853912 34.8416290022433 66.9290654005017 110.456125973491 23.5604473147541 59.3026068115141 104.795069734333
"15" 979 45.1879099768121 75.7744818599895 116.697987191146 50.3524996147026 79.2676057675854 119.505772386444 40.0233203389216 72.2813579523936 113.890201995848
"16" 1182 45.1879099768121 75.7744818599895 116.697987191146 50.3524996147026 79.2676057675854 119.505772386444 40.0233203389216 72.2813579523936 113.890201995848
"17" 1182 33.1933579291217 67.3650231061038 107.800397438696 37.5922841918655 70.0461856776383 112.117141609779 28.7944316663779 64.6838605345693 103.483653267613
"18" 1423 33.1933579291217 67.3650231061038 107.800397438696 37.5922841918655 70.0461856776383 112.117141609779 28.7944316663779 64.6838605345693 103.483653267613
"19" 1423 40.0525168690365 75.1098513510078 108.931235892233 44.2942150847521 78.1435071928426 112.057111061644 35.8108186533209 72.076195509173 105.805360722822
"20" 1658 40.0525168690365 75.1098513510078 108.931235892233 44.2942150847521 78.1435071928426 112.057111061644 35.8108186533209 72.076195509173 105.805360722822
"21" 1658 45.1879099768121 75.7744818599895 116.697987191146 50.3524996147026 79.2676057675854 119.505772386444 40.0233203389216 72.2813579523936 113.890201995848
"22" 1716 45.1879099768121 75.7744818599895 116.697987191146 50.3524996147026 79.2676057675854 119.505772386444 40.0233203389216 72.2813579523936 113.890201995848
"23" 1716 33.1933579291217 67.3650231061038 107.800397438696 37.5922841918655 70.0461856776383 112.117141609779 28.7944316663779 64.6838605345693 103.483653267613
"24" 1870 33.1933579291217 67.3650231061038 107.800397438696 37.5922841918655 70.0461856776383 112.117141609779 28.7944316663779 64.6838605345693 103.483653267613
"25" 1870 45.1879099768121 75.7744818599895 116.697987191146 50.3524996147026 79.2676057675854 119.505772386444 40.0233203389216 72.2813579523936 113.890201995848
"26" 2097 45.1879099768121 75.7744818599895 116.697987191146 50.3524996147026 79.2676057675854 119.505772386444 40.0233203389216 72.2813579523936 113.890201995848
"27" 2097 34.6235587843694 74.4402479752898 108.350883836392 39.6463778610342 77.7853117845952 113.496008652728 29.6007397077047 71.0951841659844 103.205759020056
"28" 2344 34.6235587843694 74.4402479752898 108.350883836392 39.6463778610342 77.7853117845952 113.496008652728 29.6007397077047 71.0951841659844 103.205759020056
"29" 2344 45.1879099768121 75.7744818599895 116.697987191146 50.3524996147026 79.2676057675854 119.505772386444 40.0233203389216 72.2813579523936 113.890201995848
"30" 2488 45.1879099768121 75.7744818599895 116.697987191146 50.3524996147026 79.2676057675854 119.505772386444 40.0233203389216 72.2813579523936 113.890201995848
"31" 2488 34.6235587843694 74.4402479752898 108.350883836392 39.6463778610342 77.7853117845952 113.496008652728 29.6007397077047 71.0951841659844 103.205759020056
"32" 2708 34.6235587843694 74.4402479752898 108.350883836392 39.6463778610342 77.7853117845952 113.496008652728 29.6007397077047 71.0951841659844 103.205759020056
"33" 2708 33.1933579291217 67.3650231061038 107.800397438696 37.5922841918655 70.0461856776383 112.117141609779 28.7944316663779 64.6838605345693 103.483653267613
"34" 3000 33.1933579291217 67.3650231061038 107.800397438696 37.5922841918655 70.0461856776383 112.117141609779 28.7944316663779 64.6838605345693 103.483653267613
