"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13"
"21" 1141 35.6933417144661 41.262771938793 30.1239114901392 67.5442513619774 77.0831486176432 58.0053541063116 69.3730728703234 76.3871517653861 62.3589939752607 108.016893527752 112.825532842101 103.208254213403
"22" 1151 35.6933417144661 41.262771938793 30.1239114901392 67.5442513619774 77.0831486176432 58.0053541063116 69.3730728703234 76.3871517653861 62.3589939752607 108.016893527752 112.825532842101 103.208254213403
"23" 1151 35.4772309653411 41.0789801361482 29.875481794534 67.4277713090792 76.7293502719378 58.1261923462206 69.361221608532 76.2878151664957 62.4346280505683 107.875729310235 112.543054512803 103.208404107667
"24" 1161 35.4772309653411 41.0789801361482 29.875481794534 67.4277713090792 76.7293502719378 58.1261923462206 69.361221608532 76.2878151664957 62.4346280505683 107.875729310235 112.543054512803 103.208404107667
"25" 1161 35.2008701517514 40.7592554877321 29.6424848157707 67.5191954678495 76.6947746230906 58.3436163126084 69.1023841207444 77.0273167751733 61.1774514663155 107.727773028632 112.256282415605 103.199263641659
"26" 1171 35.2008701517514 40.7592554877321 29.6424848157707 67.5191954678495 76.6947746230906 58.3436163126084 69.1023841207444 77.0273167751733 61.1774514663155 107.727773028632 112.256282415605 103.199263641659
"27" 1171 35.0429219077928 40.5189392696981 29.5669045458875 67.5191954678495 76.6947746230906 58.3436163126084 68.6733442538161 77.4741092181434 59.8725792894888 107.729835243697 112.206978715273 103.252691772121
"28" 1181 35.0429219077928 40.5189392696981 29.5669045458875 67.5191954678495 76.6947746230906 58.3436163126084 68.6733442538161 77.4741092181434 59.8725792894888 107.729835243697 112.206978715273 103.252691772121
"29" 1181 34.9633680426927 40.4872217736734 29.439514311712 67.5191954678495 76.6947746230906 58.3436163126084 67.8459653873264 78.0727425952522 57.6191881794006 107.729835243697 112.206978715273 103.252691772121
"30" 1191 34.9633680426927 40.4872217736734 29.439514311712 67.5191954678495 76.6947746230906 58.3436163126084 67.8459653873264 78.0727425952522 57.6191881794006 107.729835243697 112.206978715273 103.252691772121
"31" 1191 34.9436727296163 40.4619562151612 29.4253892440714 68.2796268702212 78.7854534837927 57.7738002566497 67.8663697007658 78.0385205802669 57.6942188212647 107.712975048081 112.145906764827 103.280043331335
"32" 1201 34.9436727296163 40.4619562151612 29.4253892440714 68.2796268702212 78.7854534837927 57.7738002566497 67.8663697007658 78.0385205802669 57.6942188212647 107.712975048081 112.145906764827 103.280043331335
"33" 1201 34.9246921197112 40.4616575143665 29.3877267250559 68.0160225767346 78.427063707682 57.6049814457873 68.3000267586103 79.2849660195874 57.3150874976332 107.665979213832 112.078892984955 103.253065442709
"34" 1211 34.9246921197112 40.4616575143665 29.3877267250559 68.0160225767346 78.427063707682 57.6049814457873 68.3000267586103 79.2849660195874 57.3150874976332 107.665979213832 112.078892984955 103.253065442709
"35" 1211 34.8968236047573 40.3977560255525 29.3958911839621 68.0545494792301 78.2808361683888 57.8282627900714 68.2091313438524 78.9401890530864 57.4780736346184 107.686160673366 112.055006857956 103.317314488776
"36" 1221 34.8968236047573 40.3977560255525 29.3958911839621 68.0545494792301 78.2808361683888 57.8282627900714 68.2091313438524 78.9401890530864 57.4780736346184 107.686160673366 112.055006857956 103.317314488776
"37" 1221 34.8869977762568 40.3661877335699 29.4078078189437 67.8322327292676 77.9307438745613 57.7337215839739 68.2005307110179 78.9282788338108 57.4727825882251 107.686160673366 112.055006857956 103.317314488776
"38" 1231 34.8869977762568 40.3661877335699 29.4078078189437 67.8322327292676 77.9307438745613 57.7337215839739 68.2005307110179 78.9282788338108 57.4727825882251 107.686160673366 112.055006857956 103.317314488776
"39" 1231 34.9089648936128 40.4317882994578 29.3861414877678 67.6749429711694 77.7321459929632 57.6177399493756 68.0181513094473 78.6750732961805 57.3612293227141 107.751003746248 112.099805591018 103.402201901478
"40" 1241 34.9089648936128 40.4317882994578 29.3861414877678 67.6749429711694 77.7321459929632 57.6177399493756 68.0181513094473 78.6750732961805 57.3612293227141 107.751003746248 112.099805591018 103.402201901478
"41" 1241 34.8611861749158 40.4193375064326 29.303034843399 67.0736810774254 76.7952197155364 57.3521424393144 67.890528284387 78.3164427773275 57.4646137914465 107.802815156201 112.051230292213 103.554400020189
"42" 1251 34.8611861749158 40.4193375064326 29.303034843399 67.0736810774254 76.7952197155364 57.3521424393144 67.890528284387 78.3164427773275 57.4646137914465 107.802815156201 112.051230292213 103.554400020189
"43" 1251 34.8381256494657 40.3841676918651 29.2920836070663 66.7233125998746 76.3194377923753 57.1271874073739 67.8017887072285 78.0401083681327 57.5634690463243 107.822621275757 112.032785017825 103.612457533689
"44" 1261 34.8381256494657 40.3841676918651 29.2920836070663 66.7233125998746 76.3194377923753 57.1271874073739 67.8017887072285 78.0401083681327 57.5634690463243 107.822621275757 112.032785017825 103.612457533689
"45" 1261 34.7900096122147 40.3590862939215 29.2209329305079 66.7249311788832 76.2766796205757 57.1731827371907 67.7577356799674 77.9392586605183 57.5762126994165 107.810607440777 111.982380261636 103.638834619918
"46" 1271 34.7900096122147 40.3590862939215 29.2209329305079 66.7249311788832 76.2766796205757 57.1731827371907 67.7577356799674 77.9392586605183 57.5762126994165 107.810607440777 111.982380261636 103.638834619918
"47" 1271 34.7063155901516 40.3237947004474 29.0888364798558 66.6842903032467 76.1999806432112 57.1685999632822 67.7143369457332 77.8464859451201 57.5821879463463 107.837843253817 111.956984360944 103.71870214669
"48" 1281 34.7063155901516 40.3237947004474 29.0888364798558 66.6842903032467 76.1999806432112 57.1685999632822 67.7143369457332 77.8464859451201 57.5821879463463 107.837843253817 111.956984360944 103.71870214669
"49" 1281 34.6329267333705 40.2194739356213 29.0463795311197 66.3141643058662 75.5944743291822 57.0338542825502 67.1963725825357 76.9571918632498 57.4355533018216 107.706616471556 111.737888995489 103.675343947623
"50" 1291 34.6329267333705 40.2194739356213 29.0463795311197 66.3141643058662 75.5944743291822 57.0338542825502 67.1963725825357 76.9571918632498 57.4355533018216 107.706616471556 111.737888995489 103.675343947623
"51" 1291 34.522052864097 40.1098832690905 28.9342224591035 65.9847172652166 74.9791628145534 56.9902717158798 66.7312205619909 76.1454301157642 57.3170110082176 107.587396798238 111.529458897371 103.645334699105
"52" 1301 34.522052864097 40.1098832690905 28.9342224591035 65.9847172652166 74.9791628145534 56.9902717158798 66.7312205619909 76.1454301157642 57.3170110082176 107.587396798238 111.529458897371 103.645334699105
"53" 1301 34.3724299734586 39.9717192375302 28.773140709387 65.7662541323707 74.5467000968897 56.9858081678517 66.4160843397996 75.5481022489238 57.2840664306754 107.582397520486 111.438224775305 103.726570265667
"54" 1311 34.3724299734586 39.9717192375302 28.773140709387 65.7662541323707 74.5467000968897 56.9858081678517 66.4160843397996 75.5481022489238 57.2840664306754 107.582397520486 111.438224775305 103.726570265667
"55" 1311 34.2744482767601 39.9088653190453 28.6400312344749 65.5151528919303 74.0822400828747 56.9480657009859 66.1901193911986 75.1173703107317 57.2628684716655 107.559905725231 111.336775487405 103.783035963057
"56" 1321 34.2744482767601 39.9088653190453 28.6400312344749 65.5151528919303 74.0822400828747 56.9480657009859 66.1901193911986 75.1173703107317 57.2628684716655 107.559905725231 111.336775487405 103.783035963057
"57" 1321 34.1942538331428 39.8418212873738 28.5466863789118 65.409663319438 73.8850845754168 56.9342420634592 66.0886773209112 74.9489255432211 57.2284290986013 107.569168209798 111.294436433217 103.843899986379
"58" 1331 34.1942538331428 39.8418212873738 28.5466863789118 65.409663319438 73.8850845754168 56.9342420634592 66.0886773209112 74.9489255432211 57.2284290986013 107.569168209798 111.294436433217 103.843899986379
"59" 1331 34.1379326865716 39.8020850273061 28.4737803458371 65.3944939804951 73.8501509628006 56.9388369981896 66.3300336792932 75.7927077186572 56.8673596399292 107.5703812886 111.282862299725 103.857900277475
"60" 1341 34.1379326865716 39.8020850273061 28.4737803458371 65.3944939804951 73.8501509628006 56.9388369981896 66.3300336792932 75.7927077186572 56.8673596399292 107.5703812886 111.282862299725 103.857900277475
"61" 1341 34.0749701986392 39.7352228211587 28.4147175761197 65.3944939804951 73.8501509628006 56.9388369981896 66.0655924414976 76.1453944969408 55.9857903860544 107.578257055944 111.267280636303 103.889233475585
"62" 1351 34.0749701986392 39.7352228211587 28.4147175761197 65.3944939804951 73.8501509628006 56.9388369981896 66.0655924414976 76.1453944969408 55.9857903860544 107.578257055944 111.267280636303 103.889233475585
"63" 1351 33.9877445211769 39.6494615784854 28.3260274638684 65.3944939804951 73.8501509628006 56.9388369981896 65.853942959856 76.2749181748717 55.4329677448403 107.562512331444 111.244266968419 103.880757694469
"64" 1361 33.9877445211769 39.6494615784854 28.3260274638684 65.3944939804951 73.8501509628006 56.9388369981896 65.853942959856 76.2749181748717 55.4329677448403 107.562512331444 111.244266968419 103.880757694469
"65" 1361 33.9852144251118 39.6749892215055 28.2954396287181 65.3331562823206 73.8103133430766 56.8559992215646 65.8280522575685 76.1938036571935 55.4623008579435 107.562512331444 111.244266968419 103.880757694469
"66" 1371 33.9852144251118 39.6749892215055 28.2954396287181 65.3331562823206 73.8103133430766 56.8559992215646 65.8280522575685 76.1938036571935 55.4623008579435 107.562512331444 111.244266968419 103.880757694469
"67" 1371 33.7820614511455 39.4919012760765 28.0722216262145 65.307760382486 73.6632902908184 56.9522304741536 65.7963740558553 76.0164283646571 55.5763197470535 107.518395458911 111.154260211747 103.882530706075
"68" 1381 33.7820614511455 39.4919012760765 28.0722216262145 65.307760382486 73.6632902908184 56.9522304741536 65.7963740558553 76.0164283646571 55.5763197470535 107.518395458911 111.154260211747 103.882530706075
"69" 1381 33.6578868288541 39.3788454542069 27.9369282035013 65.2659593000497 73.4534138514043 57.0785047486951 65.7324049796305 75.6845288072772 55.7802811519838 107.46784280741 111.058404423796 103.877281191024
"70" 1391 33.6578868288541 39.3788454542069 27.9369282035013 65.2659593000497 73.4534138514043 57.0785047486951 65.7324049796305 75.6845288072772 55.7802811519838 107.46784280741 111.058404423796 103.877281191024
"71" 1391 33.5801644801319 39.3140313188264 27.8462976414374 65.2761113298857 73.3020239464838 57.2501987132875 65.6760475490641 75.4785588059218 55.8735362922064 107.425002652042 110.975029835133 103.874975468951
"72" 1401 33.5801644801319 39.3140313188264 27.8462976414374 65.2761113298857 73.3020239464838 57.2501987132875 65.6760475490641 75.4785588059218 55.8735362922064 107.425002652042 110.975029835133 103.874975468951
"73" 1401 33.5670595002673 39.3221447768099 27.8119742237247 65.2825249981643 73.2938205100519 57.2712294862767 65.6543511254567 75.4115486448617 55.8971536060517 107.396176771685 110.941673337317 103.850680206053
"74" 1411 33.5670595002673 39.3221447768099 27.8119742237247 65.2825249981643 73.2938205100519 57.2712294862767 65.6543511254567 75.4115486448617 55.8971536060517 107.396176771685 110.941673337317 103.850680206053
"75" 1411 33.5249076042084 39.297833771401 27.7519814370158 65.2825249981643 73.2938205100519 57.2712294862767 65.6157427060396 75.3351441010715 55.8963413110077 107.439944881453 110.957439590685 103.922450172221
"76" 1421 33.5249076042084 39.297833771401 27.7519814370158 65.2825249981643 73.2938205100519 57.2712294862767 65.6157427060396 75.3351441010715 55.8963413110077 107.439944881453 110.957439590685 103.922450172221
"77" 1421 33.472337126902 39.2752156093052 27.6694586444988 65.2825249981643 73.2938205100519 57.2712294862767 65.8341498221985 76.0199384557263 55.6483611886707 107.421936113842 110.937419046115 103.906453181569
"78" 1431 33.472337126902 39.2752156093052 27.6694586444988 65.2825249981643 73.2938205100519 57.2712294862767 65.8341498221985 76.0199384557263 55.6483611886707 107.421936113842 110.937419046115 103.906453181569
"79" 1431 33.4361719586585 39.2371011268541 27.6352427904629 65.2679537278438 73.2296518597755 57.3062555959121 65.8109617844858 75.9586169485295 55.6633066204421 107.42474964667 110.920292542742 103.929206750598
"80" 1441 33.4361719586585 39.2371011268541 27.6352427904629 65.2679537278438 73.2296518597755 57.3062555959121 65.8109617844858 75.9586169485295 55.6633066204421 107.42474964667 110.920292542742 103.929206750598
"81" 1441 33.4258570896837 39.2170135129367 27.6347006664307 65.2139438983356 73.1391321656153 57.2887556310559 65.7966131317304 75.8833153014661 55.7099109619947 107.387764427845 110.868792789165 103.906736066525
"82" 1451 33.4258570896837 39.2170135129367 27.6347006664307 65.2139438983356 73.1391321656153 57.2887556310559 65.7966131317304 75.8833153014661 55.7099109619947 107.387764427845 110.868792789165 103.906736066525
"83" 1451 33.3811641153941 39.1774444848663 27.5848837459219 65.2610835535384 73.3116539905707 57.2105131165061 65.9928208889398 76.4122521235939 55.5733896542857 107.402395893404 110.879313328175 103.925478458633
"84" 1461 33.3811641153941 39.1774444848663 27.5848837459219 65.2610835535384 73.3116539905707 57.2105131165061 65.9928208889398 76.4122521235939 55.5733896542857 107.402395893404 110.879313328175 103.925478458633
"85" 1461 33.2469178937626 38.9896758242869 27.5041599632383 65.2006219268733 73.2611133793807 57.1401304743659 65.9567860293288 76.3304363463182 55.5831357123394 107.431182387521 110.836448626562 104.02591614848
"86" 1471 33.2469178937626 38.9896758242869 27.5041599632383 65.2006219268733 73.2611133793807 57.1401304743659 65.9567860293288 76.3304363463182 55.5831357123394 107.431182387521 110.836448626562 104.02591614848
"87" 1471 33.174506600045 38.8949630180813 27.4540501820087 65.2173376269168 73.465202959859 56.9694722939746 66.06378512079 76.5787627152464 55.5488075263336 107.385830915415 110.703820775349 104.067841055481
"88" 1481 33.174506600045 38.8949630180813 27.4540501820087 65.2173376269168 73.465202959859 56.9694722939746 66.06378512079 76.5787627152464 55.5488075263336 107.385830915415 110.703820775349 104.067841055481
"89" 1481 33.1404753241335 38.8072775880185 27.4736730602485 65.1748722734632 73.6094667978956 56.7402777490308 66.182857891864 76.8459562569562 55.5197595267718 107.361457309116 110.669444997639 104.053469620593
"90" 1491 33.1404753241335 38.8072775880185 27.4736730602485 65.1748722734632 73.6094667978956 56.7402777490308 66.182857891864 76.8459562569562 55.5197595267718 107.361457309116 110.669444997639 104.053469620593
"91" 1491 33.1435972405164 38.7984230533831 27.4887714276497 65.3246660159331 74.0877995130886 56.5615325187777 66.4855022541477 77.5153975916835 55.4556069166119 107.320248660506 110.639624732479 104.000872588533
"92" 1501 33.1435972405164 38.7984230533831 27.4887714276497 65.3246660159331 74.0877995130886 56.5615325187777 66.4855022541477 77.5153975916835 55.4556069166119 107.320248660506 110.639624732479 104.000872588533
"93" 1501 33.1256972917292 38.7761311066273 27.4752634768311 65.3273037920318 74.0761219885597 56.5784855955039 66.6671114169943 77.9905328988936 55.343689935095 107.303695084995 110.642902134198 103.964488035792
"94" 1511 33.1256972917292 38.7761311066273 27.4752634768311 65.3273037920318 74.0761219885597 56.5784855955039 66.6671114169943 77.9905328988936 55.343689935095 107.303695084995 110.642902134198 103.964488035792
"95" 1511 33.1312159526897 38.7689062807341 27.4935256246453 65.3496844938541 74.0458822516124 56.6534867360958 66.6052748503219 77.9818470271264 55.2287026735174 107.351596083044 110.757013619769 103.946178546319
"96" 1521 33.1312159526897 38.7689062807341 27.4935256246453 65.3496844938541 74.0458822516124 56.6534867360958 66.6052748503219 77.9818470271264 55.2287026735174 107.351596083044 110.757013619769 103.946178546319
"97" 1521 33.1344554729059 38.7662435427447 27.5026674030671 65.4354674215392 74.1277910631818 56.7431437798966 66.6171627607709 77.9585710071193 55.2757545144225 107.344935909955 110.743813605116 103.946058214794
"98" 1531 33.1344554729059 38.7662435427447 27.5026674030671 65.4354674215392 74.1277910631818 56.7431437798966 66.6171627607709 77.9585710071193 55.2757545144225 107.344935909955 110.743813605116 103.946058214794
"99" 1531 33.1497550457779 38.7710201553545 27.5284899362013 65.4708867909306 74.1403327800517 56.8014408018095 66.6108717806746 77.9018092454322 55.319934315917 107.350332424384 110.742220174353 103.958444674415
"100" 1541 33.1497550457779 38.7710201553545 27.5284899362013 65.4708867909306 74.1403327800517 56.8014408018095 66.6108717806746 77.9018092454322 55.319934315917 107.350332424384 110.742220174353 103.958444674415
"101" 1541 33.1483476984259 38.7548002118671 27.5418951849847 65.4423693024058 74.0653514154748 56.8193871893368 66.6049452736403 77.8187441588243 55.3911463884563 107.367814682174 110.761764785714 103.973864578634
"102" 1551 33.1483476984259 38.7548002118671 27.5418951849847 65.4423693024058 74.0653514154748 56.8193871893368 66.6049452736403 77.8187441588243 55.3911463884563 107.367814682174 110.761764785714 103.973864578634
"103" 1551 33.1371980502206 38.7296104894996 27.5447856109415 65.5149419568266 74.2979468747732 56.73193703888 66.7292819982787 78.1334792312209 55.3250847653365 107.367814682174 110.761764785714 103.973864578634
"104" 1561 33.1371980502206 38.7296104894996 27.5447856109415 65.5149419568266 74.2979468747732 56.73193703888 66.7292819982787 78.1334792312209 55.3250847653365 107.367814682174 110.761764785714 103.973864578634
"105" 1561 33.14779986406 38.7248737348562 27.5707259932638 65.5137763892997 74.2989948466504 56.728557931949 66.7384979943059 78.133024125849 55.3439718627628 107.348231501363 110.740106748405 103.956356254321
"106" 1571 33.14779986406 38.7248737348562 27.5707259932638 65.5137763892997 74.2989948466504 56.728557931949 66.7384979943059 78.133024125849 55.3439718627628 107.348231501363 110.740106748405 103.956356254321
"107" 1571 33.153549130118 38.7208289348491 27.5862693253869 65.5216275944585 74.2959019561056 56.7473532328113 66.7486340719445 78.0965784235012 55.4006897203878 107.35144288208 110.773654899129 103.929230865031
"108" 1581 33.153549130118 38.7208289348491 27.5862693253869 65.5216275944585 74.2959019561056 56.7473532328113 66.7486340719445 78.0965784235012 55.4006897203878 107.35144288208 110.773654899129 103.929230865031
"109" 1581 33.1511255003177 38.7032193844968 27.5990316161386 65.5849259057316 74.3514342090921 56.8184176023711 66.8001728414336 78.1163693993836 55.4839762834836 107.337203778976 110.758559309054 103.915848248898
"110" 1591 33.1511255003177 38.7032193844968 27.5990316161386 65.5849259057316 74.3514342090921 56.8184176023711 66.8001728414336 78.1163693993836 55.4839762834836 107.337203778976 110.758559309054 103.915848248898
"111" 1591 33.1403725456966 38.6911312683651 27.5896138230281 65.5905865084294 74.4047280167741 56.7764450000847 66.67357749375 78.1509901428694 55.1961648446306 107.348916188689 110.760921729622 103.936910647756
"112" 1601 33.1403725456966 38.6911312683651 27.5896138230281 65.5905865084294 74.4047280167741 56.7764450000847 66.67357749375 78.1509901428694 55.1961648446306 107.348916188689 110.760921729622 103.936910647756
"113" 1601 33.1467366958629 38.674218593858 27.6192547978678 65.6459903030757 74.3866377910478 56.9053428151036 66.7679838077923 78.1409797613138 55.3949878542708 107.382251830137 110.745143596498 104.019360063776
"114" 1611 33.1467366958629 38.674218593858 27.6192547978678 65.6459903030757 74.3866377910478 56.9053428151036 66.7679838077923 78.1409797613138 55.3949878542708 107.382251830137 110.745143596498 104.019360063776
"115" 1611 33.1328515975083 38.6469204875808 27.6187827074358 65.6267078970943 74.327377693703 56.9260381004856 66.8117665470938 78.0956393784463 55.5278937157413 107.384249893121 110.721962644529 104.046537141713
"116" 1651 33.1328515975083 38.6469204875808 27.6187827074358 65.6267078970943 74.327377693703 56.9260381004856 66.8117665470938 78.0956393784463 55.5278937157413 107.384249893121 110.721962644529 104.046537141713
"117" 1651 44.6036859954981 50.0310737948116 39.1762981961846 73.7197846800597 81.3969131575433 66.0426562025761 74.1888593107343 81.6640906630068 66.7136279584618 115.751743058063 121.235355609917 110.268130506209
"118" 1671 44.6036859954981 50.0310737948116 39.1762981961846 73.7197846800597 81.3969131575433 66.0426562025761 74.1888593107343 81.6640906630068 66.7136279584618 115.751743058063 121.235355609917 110.268130506209
"119" 1671 44.5849964822633 50.0399565658222 39.1300363987044 73.7146500375306 81.4000035651939 66.0292965098673 74.1601691221714 81.6441255951246 66.6762126492182 115.280862164901 121.260715781071 109.301008548731
"120" 1681 44.5849964822633 50.0399565658222 39.1300363987044 73.7146500375306 81.4000035651939 66.0292965098673 74.1601691221714 81.6441255951246 66.6762126492182 115.280862164901 121.260715781071 109.301008548731
"121" 1681 44.2209330868839 49.8361369532976 38.6057292204702 73.8186352629621 81.4205267441447 66.2167437817795 74.2669566777472 81.659850842442 66.8740625130524 114.425082151191 120.688859360254 108.161304942128
"122" 1691 44.2209330868839 49.8361369532976 38.6057292204702 73.8186352629621 81.4205267441447 66.2167437817795 74.2669566777472 81.659850842442 66.8740625130524 114.425082151191 120.688859360254 108.161304942128
"123" 1691 43.8889714140588 49.6173497774461 38.1605930506715 73.8598106813057 81.5343677753873 66.1852535872241 74.3355045088695 81.6278775349218 67.0431314828172 114.090647718114 120.547116988242 107.634178447986
"124" 1701 43.8889714140588 49.6173497774461 38.1605930506715 73.8598106813057 81.5343677753873 66.1852535872241 74.3355045088695 81.6278775349218 67.0431314828172 114.090647718114 120.547116988242 107.634178447986
"125" 1701 43.7339339264571 49.6386638823686 37.8292039705456 73.8598106813057 81.5343677753873 66.1852535872241 74.3913102264548 81.6223774758785 67.1602429770311 113.942582912857 120.37881611761 107.506349708104
"126" 1711 43.7339339264571 49.6386638823686 37.8292039705456 73.8598106813057 81.5343677753873 66.1852535872241 74.3913102264548 81.6223774758785 67.1602429770311 113.942582912857 120.37881611761 107.506349708104
"127" 1711 43.5717397579041 49.4866193807937 37.6568601350145 73.8598106813057 81.5343677753873 66.1852535872241 74.3913102264548 81.6223774758785 67.1602429770311 113.961588540178 120.336064826094 107.587112254262
"128" 1721 43.5717397579041 49.4866193807937 37.6568601350145 73.8598106813057 81.5343677753873 66.1852535872241 74.3913102264548 81.6223774758785 67.1602429770311 113.961588540178 120.336064826094 107.587112254262
"129" 1721 43.5621148521122 49.4673311900007 37.6568985142237 73.8608026604266 81.5109928807381 66.2106124401151 74.0204575906811 82.1391518682788 65.9017633130834 113.84159966518 120.152655903442 107.530543426918
"130" 1731 43.5621148521122 49.4673311900007 37.6568985142237 73.8608026604266 81.5109928807381 66.2106124401151 74.0204575906811 82.1391518682788 65.9017633130834 113.84159966518 120.152655903442 107.530543426918
"131" 1731 43.323473907267 49.2568782517071 37.3900695628269 73.6584918586098 81.2738374312516 66.043146285968 73.9297371616101 81.772426935274 66.0870473879463 113.539205257896 119.861446109265 107.216964406527
"132" 1741 43.323473907267 49.2568782517071 37.3900695628269 73.6584918586098 81.2738374312516 66.043146285968 73.9297371616101 81.772426935274 66.0870473879463 113.539205257896 119.861446109265 107.216964406527
"133" 1741 43.2730891670244 49.1409724229609 37.4052059110879 73.6584918586098 81.2738374312516 66.043146285968 73.9882263654856 81.7750227554763 66.2014299754949 113.340363098553 119.79280363586 106.887922561246
"134" 1751 43.2730891670244 49.1409724229609 37.4052059110879 73.6584918586098 81.2738374312516 66.043146285968 73.9882263654856 81.7750227554763 66.2014299754949 113.340363098553 119.79280363586 106.887922561246
"135" 1751 43.0232826568505 48.9617511740788 37.0848141396221 73.795271657836 81.3816283393438 66.2089149763282 73.8190223609127 81.8191374002947 65.8189073215307 113.179066913996 119.590437095525 106.767696732467
"136" 1761 43.0232826568505 48.9617511740788 37.0848141396221 73.795271657836 81.3816283393438 66.2089149763282 73.8190223609127 81.8191374002947 65.8189073215307 113.179066913996 119.590437095525 106.767696732467
"137" 1761 42.8460604477595 48.7817270605152 36.9103938350038 74.0460096157024 81.5723900070413 66.5196292243635 73.5398719756558 82.1169812090139 64.9627627422977 113.033397747 119.443002225105 106.623793268895
"138" 1771 42.8460604477595 48.7817270605152 36.9103938350038 74.0460096157024 81.5723900070413 66.5196292243635 73.5398719756558 82.1169812090139 64.9627627422977 113.033397747 119.443002225105 106.623793268895
"139" 1771 42.6897635307808 48.6247093846923 36.7548176768693 74.0460096157024 81.5723900070413 66.5196292243635 73.5724232250662 82.0331889606607 65.1116574894717 112.988439688246 119.355907894915 106.620971481577
