"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 1 33.1933579291217 67.3650231061038 107.800397438696 35.7281848299317 70.5746668891516 110.504126259825 30.6585310283117 64.155379323056 105.096668617567
"2" 242 33.1933579291217 67.3650231061038 107.800397438696 35.7281848299317 70.5746668891516 110.504126259825 30.6585310283117 64.155379323056 105.096668617567
"3" 242 29.2010381584987 63.1158361060079 107.625597853912 33.7655277419835 65.5353728092741 110.546973118326 24.6365485750139 60.6962994027417 104.704222589498
"4" 422 29.2010381584987 63.1158361060079 107.625597853912 33.7655277419835 65.5353728092741 110.546973118326 24.6365485750139 60.6962994027417 104.704222589498
"5" 422 40.0525168690365 75.1098513510078 108.931235892233 43.7950207411777 77.5585323804989 114.659452296328 36.3100129968953 72.6611703215167 103.203019488138
"6" 495 40.0525168690365 75.1098513510078 108.931235892233 43.7950207411777 77.5585323804989 114.659452296328 36.3100129968953 72.6611703215167 103.203019488138
"7" 495 33.1933579291217 67.3650231061038 107.800397438696 35.7281848299317 70.5746668891516 110.504126259825 30.6585310283117 64.155379323056 105.096668617567
"8" 727 33.1933579291217 67.3650231061038 107.800397438696 35.7281848299317 70.5746668891516 110.504126259825 30.6585310283117 64.155379323056 105.096668617567
"9" 727 45.1879099768121 75.7744818599895 116.697987191146 49.4531138318125 78.4831662634388 121.923525828635 40.9227061218117 73.0657974565402 111.472448553657
"10" 935 45.1879099768121 75.7744818599895 116.697987191146 49.4531138318125 78.4831662634388 121.923525828635 40.9227061218117 73.0657974565402 111.472448553657
"11" 935 40.0525168690365 75.1098513510078 108.931235892233 43.7950207411777 77.5585323804989 114.659452296328 36.3100129968953 72.6611703215167 103.203019488138
"12" 997 40.0525168690365 75.1098513510078 108.931235892233 43.7950207411777 77.5585323804989 114.659452296328 36.3100129968953 72.6611703215167 103.203019488138
"13" 997 45.1879099768121 75.7744818599895 116.697987191146 49.4531138318125 78.4831662634388 121.923525828635 40.9227061218117 73.0657974565402 111.472448553657
"14" 1081 45.1879099768121 75.7744818599895 116.697987191146 49.4531138318125 78.4831662634388 121.923525828635 40.9227061218117 73.0657974565402 111.472448553657
"15" 1081 29.2010381584987 63.1158361060079 107.625597853912 33.7655277419835 65.5353728092741 110.546973118326 24.6365485750139 60.6962994027417 104.704222589498
"16" 1341 29.2010381584987 63.1158361060079 107.625597853912 33.7655277419835 65.5353728092741 110.546973118326 24.6365485750139 60.6962994027417 104.704222589498
"17" 1341 40.0525168690365 75.1098513510078 108.931235892233 43.7950207411777 77.5585323804989 114.659452296328 36.3100129968953 72.6611703215167 103.203019488138
"18" 1479 40.0525168690365 75.1098513510078 108.931235892233 43.7950207411777 77.5585323804989 114.659452296328 36.3100129968953 72.6611703215167 103.203019488138
"19" 1479 45.1879099768121 75.7744818599895 116.697987191146 49.4531138318125 78.4831662634388 121.923525828635 40.9227061218117 73.0657974565402 111.472448553657
"20" 1539 45.1879099768121 75.7744818599895 116.697987191146 49.4531138318125 78.4831662634388 121.923525828635 40.9227061218117 73.0657974565402 111.472448553657
"21" 1539 29.2010381584987 63.1158361060079 107.625597853912 33.7655277419835 65.5353728092741 110.546973118326 24.6365485750139 60.6962994027417 104.704222589498
"22" 1602 29.2010381584987 63.1158361060079 107.625597853912 33.7655277419835 65.5353728092741 110.546973118326 24.6365485750139 60.6962994027417 104.704222589498
"23" 1602 40.0525168690365 75.1098513510078 108.931235892233 43.7950207411777 77.5585323804989 114.659452296328 36.3100129968953 72.6611703215167 103.203019488138
