"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 1001 67.62763250953 71.8946600184336 63.3606050006264 108.131265539031 110.799850674839 105.462680403223 32.7801019429537 37.3278664156051 28.2323374703023
"2" 1421 67.62763250953 71.8946600184336 63.3606050006264 108.131265539031 110.799850674839 105.462680403223 32.7801019429537 37.3278664156051 28.2323374703023
"3" 1421 73.0606778195482 77.8460569424203 68.2752986966761 108.910538366241 114.303221342867 103.517855389615 39.7687115280429 43.1559647502073 36.3814583058785
"4" 1441 73.0606778195482 77.8460569424203 68.2752986966761 108.910538366241 114.303221342867 103.517855389615 39.7687115280429 43.1559647502073 36.3814583058785
"5" 1441 67.62763250953 71.8946600184336 63.3606050006264 108.131265539031 110.799850674839 105.462680403223 32.7801019429537 37.3278664156051 28.2323374703023
"6" 1691 67.62763250953 71.8946600184336 63.3606050006264 108.131265539031 110.799850674839 105.462680403223 32.7801019429537 37.3278664156051 28.2323374703023
"7" 1691 73.0606778195482 77.8460569424203 68.2752986966761 108.910538366241 114.303221342867 103.517855389615 39.7687115280429 43.1559647502073 36.3814583058785
"8" 1831 73.0606778195482 77.8460569424203 68.2752986966761 108.910538366241 114.303221342867 103.517855389615 39.7687115280429 43.1559647502073 36.3814583058785
"9" 1831 67.62763250953 71.8946600184336 63.3606050006264 108.131265539031 110.799850674839 105.462680403223 32.7801019429537 37.3278664156051 28.2323374703023
"10" 1881 67.62763250953 71.8946600184336 63.3606050006264 108.131265539031 110.799850674839 105.462680403223 32.7801019429537 37.3278664156051 28.2323374703023
"11" 1881 73.0606778195482 77.8460569424203 68.2752986966761 108.910538366241 114.303221342867 103.517855389615 39.7687115280429 43.1559647502073 36.3814583058785
"12" 1911 73.0606778195482 77.8460569424203 68.2752986966761 108.910538366241 114.303221342867 103.517855389615 39.7687115280429 43.1559647502073 36.3814583058785
"13" 1911 75.2832376463038 79.0102958251563 71.5561794674513 116.625473586101 121.635176953027 111.615770219175 43.9901239911125 48.0720535765668 39.9081944056582
"14" 2141 75.2832376463038 79.0102958251563 71.5561794674513 116.625473586101 121.635176953027 111.615770219175 43.9901239911125 48.0720535765668 39.9081944056582
"15" 2141 73.0606778195482 77.8460569424203 68.2752986966761 108.910538366241 114.303221342867 103.517855389615 39.7687115280429 43.1559647502073 36.3814583058785
"16" 2161 73.0606778195482 77.8460569424203 68.2752986966761 108.910538366241 114.303221342867 103.517855389615 39.7687115280429 43.1559647502073 36.3814583058785
"17" 2161 67.62763250953 71.8946600184336 63.3606050006264 108.131265539031 110.799850674839 105.462680403223 32.7801019429537 37.3278664156051 28.2323374703023
"18" 2451 67.62763250953 71.8946600184336 63.3606050006264 108.131265539031 110.799850674839 105.462680403223 32.7801019429537 37.3278664156051 28.2323374703023
"19" 2451 73.0606778195482 77.8460569424203 68.2752986966761 108.910538366241 114.303221342867 103.517855389615 39.7687115280429 43.1559647502073 36.3814583058785
"20" 2631 73.0606778195482 77.8460569424203 68.2752986966761 108.910538366241 114.303221342867 103.517855389615 39.7687115280429 43.1559647502073 36.3814583058785
"21" 2631 75.2832376463038 79.0102958251563 71.5561794674513 116.625473586101 121.635176953027 111.615770219175 43.9901239911125 48.0720535765668 39.9081944056582
"22" 2801 75.2832376463038 79.0102958251563 71.5561794674513 116.625473586101 121.635176953027 111.615770219175 43.9901239911125 48.0720535765668 39.9081944056582
"23" 2801 73.0606778195482 77.8460569424203 68.2752986966761 108.910538366241 114.303221342867 103.517855389615 39.7687115280429 43.1559647502073 36.3814583058785
"24" 2841 73.0606778195482 77.8460569424203 68.2752986966761 108.910538366241 114.303221342867 103.517855389615 39.7687115280429 43.1559647502073 36.3814583058785
"25" 2841 67.62763250953 71.8946600184336 63.3606050006264 108.131265539031 110.799850674839 105.462680403223 32.7801019429537 37.3278664156051 28.2323374703023
"26" 3000 67.62763250953 71.8946600184336 63.3606050006264 108.131265539031 110.799850674839 105.462680403223 32.7801019429537 37.3278664156051 28.2323374703023
