"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 1 33.4082871015692 36.4952759747632 30.3212982283752 108.108876760903 111.446549632516 104.77120388929 67.2001421754408 70.7326871333978 63.6675972174838
"2" 240 33.4082871015692 36.4952759747632 30.3212982283752 108.108876760903 111.446549632516 104.77120388929 67.2001421754408 70.7326871333978 63.6675972174838
"3" 240 30.0567068202679 35.3652062347756 24.7482074057602 107.585675233731 110.877440855171 104.293909612291 64.1360987552625 67.6094076469513 60.6627898635737
"4" 389 30.0567068202679 35.3652062347756 24.7482074057602 107.585675233731 110.877440855171 104.293909612291 64.1360987552625 67.6094076469513 60.6627898635737
"5" 389 30.0567068202679 35.3652062347756 24.7482074057602 107.585675233731 110.877440855171 104.293909612291 64.1360987552625 67.6094076469513 60.6627898635737
"6" 420 30.0567068202679 35.3652062347756 24.7482074057602 107.585675233731 110.877440855171 104.293909612291 64.1360987552625 67.6094076469513 60.6627898635737
"7" 420 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"8" 491 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"9" 491 33.4082871015692 36.4952759747632 30.3212982283752 108.108876760903 111.446549632516 104.77120388929 67.2001421754408 70.7326871333978 63.6675972174838
"10" 724 33.4082871015692 36.4952759747632 30.3212982283752 108.108876760903 111.446549632516 104.77120388929 67.2001421754408 70.7326871333978 63.6675972174838
"11" 724 44.0249046592889 49.2680971758871 38.7817121426907 115.866209299545 122.124908286496 109.607510312594 74.1719066907182 80.7954349195417 67.5483784618947
"12" 934 44.0249046592889 49.2680971758871 38.7817121426907 115.866209299545 122.124908286496 109.607510312594 74.1719066907182 80.7954349195417 67.5483784618947
"13" 934 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"14" 1000 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
