"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 1001 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"2" 1011 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"3" 1011 44.0249046592889 49.2680971758871 38.7817121426907 115.866209299545 122.124908286496 109.607510312594 74.1719066907182 80.7954349195417 67.5483784618947
"4" 1071 44.0249046592889 49.2680971758871 38.7817121426907 115.866209299545 122.124908286496 109.607510312594 74.1719066907182 80.7954349195417 67.5483784618947
"5" 1071 30.0567068202679 35.3652062347756 24.7482074057602 107.585675233731 110.877440855171 104.293909612291 64.1360987552625 67.6094076469513 60.6627898635737
"6" 1301 30.0567068202679 35.3652062347756 24.7482074057602 107.585675233731 110.877440855171 104.293909612291 64.1360987552625 67.6094076469513 60.6627898635737
"7" 1301 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"8" 1451 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"9" 1451 44.0249046592889 49.2680971758871 38.7817121426907 115.866209299545 122.124908286496 109.607510312594 74.1719066907182 80.7954349195417 67.5483784618947
"10" 1531 44.0249046592889 49.2680971758871 38.7817121426907 115.866209299545 122.124908286496 109.607510312594 74.1719066907182 80.7954349195417 67.5483784618947
"11" 1531 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"12" 1551 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"13" 1551 30.0567068202679 35.3652062347756 24.7482074057602 107.585675233731 110.877440855171 104.293909612291 64.1360987552625 67.6094076469513 60.6627898635737
"14" 1611 30.0567068202679 35.3652062347756 24.7482074057602 107.585675233731 110.877440855171 104.293909612291 64.1360987552625 67.6094076469513 60.6627898635737
"15" 1611 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"16" 1771 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"17" 1771 33.4082871015692 36.4952759747632 30.3212982283752 108.108876760903 111.446549632516 104.77120388929 67.2001421754408 70.7326871333978 63.6675972174838
"18" 1831 33.4082871015692 36.4952759747632 30.3212982283752 108.108876760903 111.446549632516 104.77120388929 67.2001421754408 70.7326871333978 63.6675972174838
"19" 1831 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"20" 1931 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"21" 1931 30.0567068202679 35.3652062347756 24.7482074057602 107.585675233731 110.877440855171 104.293909612291 64.1360987552625 67.6094076469513 60.6627898635737
"22" 2031 30.0567068202679 35.3652062347756 24.7482074057602 107.585675233731 110.877440855171 104.293909612291 64.1360987552625 67.6094076469513 60.6627898635737
"23" 2031 33.4082871015692 36.4952759747632 30.3212982283752 108.108876760903 111.446549632516 104.77120388929 67.2001421754408 70.7326871333978 63.6675972174838
"24" 2241 33.4082871015692 36.4952759747632 30.3212982283752 108.108876760903 111.446549632516 104.77120388929 67.2001421754408 70.7326871333978 63.6675972174838
"25" 2241 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"26" 2391 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"27" 2391 33.4082871015692 36.4952759747632 30.3212982283752 108.108876760903 111.446549632516 104.77120388929 67.2001421754408 70.7326871333978 63.6675972174838
"28" 2421 33.4082871015692 36.4952759747632 30.3212982283752 108.108876760903 111.446549632516 104.77120388929 67.2001421754408 70.7326871333978 63.6675972174838
"29" 2421 30.0567068202679 35.3652062347756 24.7482074057602 107.585675233731 110.877440855171 104.293909612291 64.1360987552625 67.6094076469513 60.6627898635737
"30" 2681 30.0567068202679 35.3652062347756 24.7482074057602 107.585675233731 110.877440855171 104.293909612291 64.1360987552625 67.6094076469513 60.6627898635737
"31" 2681 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"32" 2771 39.257752562042 43.8293651521736 34.6861399719104 109.451544352459 115.030411050559 103.872677654359 74.4043719138357 78.4957096009462 70.3130342267253
"33" 2771 44.0249046592889 49.2680971758871 38.7817121426907 115.866209299545 122.124908286496 109.607510312594 74.1719066907182 80.7954349195417 67.5483784618947
"34" 3000 44.0249046592889 49.2680971758871 38.7817121426907 115.866209299545 122.124908286496 109.607510312594 74.1719066907182 80.7954349195417 67.5483784618947
